	Bcl6	Cebpg	Eomes	Epas1	Esrra	Ets1	Ets2	Evx1	Foxm1	Foxo1	Gfi1	Irf3	Irf5	Irf7	Irf8	Klf8	Maf	Meis3	Nr3c1	Nr4a2	Runx2	Stat3	Tbx21	Tgif1	Trp53	Vdr	Zeb1
Rasgrp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0
Rasl12	0	0	0.5	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Rassf1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
Rassf4	1.0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
Rassf5	0	0	-0.5	0	-1.0	-1.0	0	0	0	0	0	0	0	-1.0	-0.5	0	0	0	-1.0	0	0	-1.0	-1.0	0	0	0	0
Rbks	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	0	0
Rbl1	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Rbm12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
Rbm43	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbm47	0	0	0	0	0	-1.0	-1.0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	-1.0	0	0	-1.0	0	0	0	0	0
Rbpms2	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rcan3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Rcbtb2	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0
Rcc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Rccd1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1.0
Rcn1	1.0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0.5	0	0	0	0	1.0	1.0	0	0	0	0	0.5	0
Rcsd1	-1.0	0	0	0	0	-1.0	0	0	0	-1.0	0	0	-1.0	0	-0.5	0	-1.0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0
Reck	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0
Recql	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Reep3	0	0	0	0	0	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rell1	0	0	0	0	0	-1.0	-1.0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0
Relt	0	0	0.5	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	0	0	0	0
Reps2	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ret	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Rev3l	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	-1.0	0	0	0	0
Rfx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Rfx3	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	-1.0	-0.5	0	-1.0	0	-1.0	0	-1.0	0	-1.0	0	0	0	0
Rfx5	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rgl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0.5	1.0	1.0	0	0	0	1.0	0	0	0
Rgmb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0
Rgs1	0	1.0	0	0	0	1.0	0	0	0	1.0	0	1.0	1.0	0	0.5	0	0	0	1.0	0	0	1.0	0	0	1.0	0	0
Rgs2	0	0	0.5	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Rgs9	0	0	0.5	0	0	1.0	0	0	0	1.0	0	0	0	0	0.5	0	0	0	1.0	1.0	0	1.0	0	1.0	0	0.5	0
Rhbdd1	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Rhbdf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
Rhoc	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0.5	1.0	0	0	1.0	0	1.0	0	0.5	0
Rhog	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0
Rhoq	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0
Ric8	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0
Rif1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Rin2	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0.5	0	0	0	0	0	0	1.0	0	0	0	0	0
Riok1	0	0	0.5	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0
Ripk2	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
Rnase4	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Rnf125	0	0	0.5	0	0	1.0	1.0	0	0	1.0	0	0	1.0	0	0.5	0	0	0	1.0	1.0	1.0	0	0	0	0	0	1.0
Rnf128	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Rnf13	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf138	0	0	0.5	0	0	1.0	0	0	0	0	0	0	0	0	0.5	1.0	0	0	0	0	0	0	1.0	0	0	0	0
Rnf144a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0
Rnf144b	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf145	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0.5	0	0	0	1.0	1.0	0	0	0	0	0	0	0
Rnf149	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0.5	0	0	0	0	0	1.0	1.0	0	0	0	0	0
Rnf150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	0	0	0	0	0
Rnf170	0	0	0	0	0	-1.0	-1.0	0	0	-1.0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf208	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf217	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf43	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0.5	0	0	1.0	0	0	1.0	1.0	0	0
Rnf8	0	0	0.5	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnls	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Rpf2	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpgrip1	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0
Rph3al	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	-1.0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Rpl27a	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Rpn1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0
Rpp40	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0
Rprd1b	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Rps13	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps6ka3	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Rps6ka5	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Rragc	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rras2	0	0	0.5	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0
Rrp12	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Rrp1b	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtn4rl1	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0
Rttn	0	0	0.5	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0
Runx2	1.0	0	0.5	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0.5	0	1.0	0.5	1.0	1.0	0	1.0	1.0	1.0	0	0	0
Ryr3	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100a11	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1pr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
S1pr4	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sag	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	-1.0	0	0	0	0
Samd3	1.0	0	0.5	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	1.0	0	1.0
Samd9l	0	0	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sash3	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	-1.0	0	0	-0.5	0	-1.0	0	0	0	-1.0	-1.0	0	0	0	0	0
Sat1	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0
Satb1	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0.5	0
Sbno1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sbno2	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Scarb2	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0.5	0
Scel	0	0	0	0	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	0	0	0	-1.0	0	0	0	-1.0	-1.0	0	0	0	0	0
Scg5	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scin	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scn4a	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scn8a	0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scnm1	0	0	0	0	0	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Scrt1	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scube3	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Sdc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Sdccag8	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Sec14l2	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sec24c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0.5	0
Sec24d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
Sel1l3	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Selplg	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	0.5	0
Sema6a	1.0	0	0.5	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	1.0	1.0	1.0	0	0	0	0
Sema6d	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
Sema7a	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0
Senp6	0	0	-0.5	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0
Senp7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Sephs2	1.0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0
Sepn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
Sept1	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0.5	0
Sept4	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
Sept5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sept9	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	-0.5	0	0	0	-1.0	-1.0	0	-1.0	-1.0	0	0	0	0
Serac1	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serp1	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0
Serpinb1a	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0.5	0	0	0	1.0	1.0	0	1.0	1.0	0	0	0	0
Serpinb1b	1.0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0.5	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0
Serpinb6b	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0.5	0	0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0
Serpinb9	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
Sesn3	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	0	0	0
Setd7	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Setdb2	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Sfmbt1	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sfmbt2	0	0	0	0	0	-1.0	-1.0	0	0	0	0	-1.0	-1.0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Sfn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0
Sft2d2	0	0	0.5	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0.5	1.0	1.0	1.0	1.0	0	1.0	0	0	1.0
Sgk1	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0.5	0	0	0.5	0	0	1.0	0	0	0	0	0	1.0
Sgk3	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	0	-1.0	0	0	0	0
Sgms1	0	0	0	0	0	-1.0	-1.0	0	-1.0	-1.0	0	-1.0	0	-1.0	0	0	0	0	0	-1.0	-1.0	0	-1.0	0	0	0	0
Sgtb	1.0	0	0.5	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0
Sh2b3	0	0	0.5	0	0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	0	0
Sh2d2a	1.0	1.0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	0.5	0
Sh3bgrl	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-0.5	0	0	0	0	0	0	-1.0	0	0	0	0	0
Sh3bgrl2	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sh3bgrl3	0	0	0.5	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	1.0	0	0
Sh3bp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Sh3bp2	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0.5	0	0	0	1.0	0	1.0	1.0	0	0	0	0	0
Sh3bp5	0	0	0	0	0	-1.0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	-1.0	0	0	0	0
Sh3gl1	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0
Sh3kbp1	-1.0	0	0	0	0	-1.0	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	-1.0	0	0	0	-1.0	-1.0	-1.0	0	0	0	0
Sh3pxd2a	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	1.0	0	0	0	0	0	0	0	0
Sh3rf1	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0.5	0	1.0	0	1.0	0	1.0	1.0	0	0	0	0	1.0
Sh3tc1	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Shb	0	0	0.5	1.0	0	0	0	0	0	0	0	1.0	0	0	0.5	0	0	0	0	0	0	1.0	1.0	0	0	0	1.0
Siah2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Sidt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	1.0
Sidt2	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0
Siglecg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Sipa1l2	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	1.0	0	0	0	0
Ska1	1.0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ski	0	0	0.5	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	1.0	0	0.5	0
Sla	0	0	0	0	0	-1.0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	-1.0	0	0	0	0
Sla2	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	1.0	0	0	0	0	0	0
Slamf7	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0.5	0	0	0	0	1.0	1.0	1.0	1.0	0	1.0	0	0
Slbp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
Slc10a7	0	0	0	0	0	-1.0	-1.0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Slc12a3	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
Slc14a1	1.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1.0
Slc15a1	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc16a1	0	0	0.5	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0
Slc16a10	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0	0
Slc16a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0.5	0
Slc16a6	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0.5	0
Slc17a9	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
Slc19a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Slc1a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
Slc24a3	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Slc25a19	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a24	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0	0.5	0	0	0	1.0	0	1.0	0	0	0	0	0	0
Slc25a28	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
Slc26a10	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	1.0	0	0.5	0	0	0	1.0	0	0	0	0	0	0	0	0
Slc26a11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0.5	0
Slc27a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
Slc27a6	1.0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0.5	0
Slc28a2	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
Slc2a1	1.0	1.0	0.5	1.0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	0
Slc2a3	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc2a6	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
Slc30a4	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc30a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	1.0	0	0	0
Slc34a3	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0
Slc35d1	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
Slc35e1	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc35f5	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0
Slc37a3	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0
Slc39a11	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Slc39a13	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a14	0	0	0	0	0	-1.0	0	0	0	-1.0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Slc39a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
Slc41a2	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0
Slc43a2	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc43a3	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0.5	0
Slc6a20a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0
Slc6a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0
Slc7a7	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
