	Bach1	Bcl3	Bcl6	Egr2	Elf3	Etv5	Fos	Fosb	Fosl1	Foxc1	Foxo3	Foxp3	Hivep1	Hoxa2	Hoxa3	Jun	Junb	Lef1	Maf	Maff	Mafg	Meis3	Nfe2	Nfia	Nfic	Nfkb2	Nkx6-2	Nr1d1	Nr4a1	Prdm1	Rara	Relb	Rora	Rorc	Rxrg	Sox7	Tbx21	Tcf7	Tgif1	Thra	Vdr	Zfp105
Fmn1	0	0	0.5	1.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	1.0	0	0	1.0	1.0	0	0
Fmnl2	1.0	0.5	0.5	0	1.0	0	1.0	1.0	1.0	1.0	1.0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	0	1.0	1.0	0	1.0	0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	0	0	1.0	1.0	1.0
Fnbp1l	1.0	0	0	1.0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0.5	0	0.5	0	0	0	0	1.0
Fndc4	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fnip1	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Fos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0
Fosb	0	0	0.5	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	1.0
Foxo1	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0.5	0	0	0	0	0
Foxo3	0	0.5	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
Fpgt	0	0	0	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Frmd4a	1.0	0.5	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	1.0	0	1.0	1.0	0	0	0	1.0	0	0	1.0	0
Frmd4b	0	0.5	0.5	1.0	1.0	0	1.0	0	1.0	1.0	1.0	1.0	0	0	0	1.0	1.0	1.0	1.0	1.0	0	0	1.0	0	0	0	1.0	1.0	0	1.0	1.0	0	1.0	1.0	0	1.0	0.5	1.0	1.0	1.0	1.0	1.0
Frmd5	0	0	0.5	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	0	0
Frmd6	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	0	0	0
Frrs1	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0
Fry	0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	-1.0	0	0	0
Fryl	1.0	0.5	0.5	1.0	1.0	0	1.0	0	1.0	0	1.0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	0	0	1.0	0	0	1.0	0	1.0	0	1.0	1.0	0	1.0	0	0.5	1.0	0	1.0	0	0	1.0	1.0
Furin	0	0	0.5	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0
Fxn	0	0	0	0	-1.0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-1.0	0	0	0	0	0	0	0	0	0
Fyb	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fyco1	1.0	0	0	1.0	0	0	1.0	1.0	1.0	0	1.0	1.0	0	0	1.0	1.0	1.0	1.0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0.5	0	0.5	0	0	1.0	1.0	0
Fyn	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	-1.0	0	0
Fzd4	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0	0
Fzd6	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fzd8	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gab3	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0.5	1.0	0	0	0	0	0	1.0
Gabarapl1	1.0	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1.0
Gabbr2	0	0	0.5	1.0	1.0	0	1.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gadd45b	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gadd45g	1.0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galm	1.0	0.5	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	1.0	0	1.0	1.0	1.0	1.0	0	1.0	0	1.0	0	0	0	1.0	0	1.0	1.0	0	0	0	1.0	1.0	0	0	1.0
Galnt12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	1.0
Galnt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ganc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gapdhs	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0
Garnl3	0	0	0.5	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0.5	0	0	0	0	0
Gart	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0
Gas7	0	-0.5	0	0	-1.0	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	-1.0	0	0	0	-0.5	0	-1.0	0	0	0
Gata3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0
Gbas	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0
Gbp10	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
Gbp4	0	0.5	0	1.0	1.0	0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0
Gbp6	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
Gbp9	0	0	0	1.0	1.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcnt2	1.0	0	0.5	1.0	1.0	1.0	1.0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0.5	1.0	0.5	0	1.0	1.0	1.0	1.0
Gcnt4	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0
Gda	0	0.5	0.5	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	1.0	0	1.0	0	0	0	0	0	0
Gdpd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gem	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gfi1	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gfod1	0	0	0.5	0	1.0	0	1.0	1.0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	1.0	0
Ggta1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0
Gimap1	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gimap3	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
Gjb2	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0
Glb1	0	0	0	0	-1.0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	0	0
Glcci1	0	0	0	0	-1.0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	0	0	-1.0	-1.0	-0.5	0	-0.5	-1.0	0	0	-1.0	0
Glis3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0
Gls2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0
Gm10584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
Gm12185	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
Gm14005	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0
Gm14446	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
Gm166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
Gm3414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
Gm5127	0	-0.5	0	0	-1.0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	-1.0	-1.0	0	0	0	0	-1.0	0	0	0
Gm5134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
Gm5544	0	-0.5	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Gm6225	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0
Gm766	1.0	0	0.5	0	1.0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	1.0	1.0	0
Gm8234	0	0	0.5	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gmds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gna14	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	0	0	0	0	0	0	0
Gna15	1.0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	1.0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gnal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
Gnao1	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0
Gnb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
Gng12	0	0.5	0.5	0	0	0	1.0	0	1.0	0	1.0	0	0	0	0	1.0	1.0	0	1.0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	1.0	0
Gng2	1.0	0	0.5	1.0	0	0	1.0	1.0	0	0	0	1.0	0	1.0	0	1.0	1.0	0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	1.0	0
Gng4	1.0	0.5	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0
Gnpda2	1.0	0	0.5	0	1.0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0
Gnptab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0
Golim4	0	0	0	0	1.0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	0	0	1.0	0	1.0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0
Gpatch1	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0
Gpatch2	0	0	0	0	0	0	1.0	1.0	1.0	0	0	1.0	0	0	0	1.0	1.0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	0	1.0	1.0	0	1.0	1.0	0.5	0	0	0	0	1.0	1.0	0
Gphn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0
Gpr114	0	0	0.5	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
Gpr125	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0
Gpr15	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr155	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0
Gpr160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr171	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0
Gpr183	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0
Gpr25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	-0.5	0	0	0	0	0
Gpr34	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Gpr35	0	0	0.5	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0
Gpr55	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr89	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr97	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	1.0	0	0
Gpr98	1.0	0.5	0.5	0	0	1.0	1.0	1.0	1.0	0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	1.0	1.0	0	1.0	0	0	1.0	0	1.0	0	1.0	1.0	1.0
Gpx1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gramd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Gramd4	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-1.0	0	-1.0	-1.0	-0.5	0	0	0	0	0	0	0
Grap2	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0
Gria3	1.0	0	0.5	0	1.0	0	1.0	1.0	1.0	1.0	0	0	0	1.0	0	1.0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	1.0	0	1.0	1.0	0	1.0	1.0	0.5	0	0	1.0	0	1.0	0	1.0
Grik4	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grik5	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	-1.0	0	-1.0	0
Grtp1	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0.5	1.0	0	0	0	0	0	0
Gstcd	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0
Gstm7	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gtdc1	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0
Gucy1a3	0	0	0.5	1.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0
Gxylt1	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0.5	0	0	0	0	0
Gzmc	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Gzmf	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
H1f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0
H2-t10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	-1.0	0	0	0
H2afz	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
H60b	0	0	0	0	1.0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Hadh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0.5	0	0	0	0	0	0	0
Has1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0
Haus1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Hbegf	0	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0
Hbs1l	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	-1.0	0	0
Hc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hdac11	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hdac3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0
Hdc	0	-0.5	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	-1.0	-1.0	-0.5	0	0	0	0	-1.0	0	0
Heg1	0	0	0.5	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
Helq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
