	Cebpb	Creb1	Ebf1	Elf2	Esr1	Ets1	Etv1	Etv3	Fli1	Fosl2	Hey1	Hinfp	Hivep1	Insm1	Irf4	Klf14	Klf5	Klf7	Maf	Mtf1	Mxi1	Nfe2l2	Nfkb1	Pou2f2	Pparg	Prdm1	Rela	Stat3	Taf1	Tbx3	Zbtb33	Zbtb6	Zbtb7a
Mapkapk3	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0	0.5	0	0.5
Mapkapk5	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Mapre2	0	0	0.5	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0.5	0.5	1.0	0.5	0	1.0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	1.5
March1	-0.5	0	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0
March3	0	0	0.5	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0.5	0	0.5	0	0.5
March6	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5	0	0.5	0	0.5
March7	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	0	0.5	0	0.5
March8	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Marcks	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0.5	0	0.5	0	0.5
Marcksl1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0
Mars	0	-0.5	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5
Marveld2	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0
Mast3	-0.5	-0.5	0	0	0	-0.5	0	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	0	0	0	-0.5	0	0	-0.5	0	-0.5
Mast4	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0	0	0	0	0
Mat2b	0	0	0	0	0	-0.5	0	0	-0.5	0	-1.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0
Matn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Mavs	0	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	0	-0.5	0	0	0	-0.5	0	0	0	0	0
Maz	-0.5	0	0	-0.5	0	0	-0.5	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5
Mbd4	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Mbd5	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	-0.5
Mbd6	0	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5
Mblac1	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	-0.5	0	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Mbnl3	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0
Mbtps2	0	0	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0
Mcam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Mcf2l	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcm10	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0
Mcm2	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Mcm3	-0.5	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Mcm4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	0	0
Mcm5	-0.5	-0.5	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Mcm6	0	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Mcm7	0	0	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0
Mcm8	-0.5	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	-0.5	0	-1.5
Mcmbp	-0.5	0	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	0	-0.5
Mcoln1	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0	0
Mcoln2	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0.5	0.5	0.5	0	0.5	0	0	0	0.5	0	0.5	0.5	0.5	0	0	0	0	0.5
Mcph1	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Mcrs1	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Mcts2	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mdc1	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	-0.5	-0.5	0
Mdga1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mdh1	-0.5	-0.5	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Mdh2	0	-0.5	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5
Mdk	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Mdm1	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0	0	-1.5	-1.5	0	0	0	0
Mdm2	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0	0.5	0	0.5
Mdp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Mecp2	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0
Med10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Med12l	-0.5	-0.5	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	-0.5
Med13	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Med20	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0	0.5	0	0.5
Med26	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0.5
Med27	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0
Med29	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	-0.5	0	-0.5	-0.5	-0.5	0	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5
Med4	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0
Med6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0
Mef2c	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5
Mefv	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0
Megf11	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0
Megf9	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Meis1	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0
Melk	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0
Mepce	0	0	0	0	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	-0.5
Mesdc1	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0	0.5	0	0
Metap1	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	0	0	0	0.5
Metap2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Metrnl	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0	0	0	0	0
Mettl4	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0
Mettl6	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0
Mettl8	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Mex3b	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0.5
Mex3c	0	0	0	0	0	1.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0.5	0	0	0.5	1.5	1.5	0	0.5	0	0.5
Mfap1b	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Mfap3l	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Mfap5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mfhas1	0	0	0.5	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5	0	0.5	0	0
Mfsd1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5
Mfsd2a	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0	0
Mfsd6	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5	0	0	0	0	0
Mfsd6l	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0	0
Mgat1	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0.5	0	0.5
Mgl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0
Mgst1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Mgst2	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5
Mgst3	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Mical1	0	-0.5	0	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	0	0	0	0	-0.5
Mical2	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	-0.5	-0.5
Micall1	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0.5
Micall2	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Mier3	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0.5
Mif	0	-0.5	0	0	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0	-0.5
Mir132	0	-0.5	0	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	-0.5	-0.5	0	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	-0.5
Mir155	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0
Mir1907	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	-0.5	-0.5
Mir212	0	-0.5	0	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	-0.5	-0.5	0	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	-0.5
Mir29a	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Mir695	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Mir697	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0
Mis12	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Mitd1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5
Mitf	0	0	0	0	0	0.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5	0	0	0	0.5
Mkl1	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0	0	0	0
Mknk1	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0
Mks1	0	0	0	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5
Mlh1	0	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5	0
Mlh3	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Mllt4	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5	0	0	0	-0.5
Mllt6	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5	0	0	0	0
Mmab	0	-0.5	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Mmachc	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0
Mmadhc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Mmgt2	0	0	0	-0.5	-1.0	-0.5	0	0	0	0	-1.5	0	0	0	0	0	-1.5	-1.5	0	0	0	0	0	-0.5	-1.0	0	0	-1.5	0	0	0	0	-1.5
Mmp12	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0
Mmp13	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0
Mmp19	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	0	0	0	0.5
Mmp20	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0
Mmp25	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
Mmp8	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0
Mmp9	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	-0.5	0	-0.5
Mms19	-0.5	0	0	-0.5	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	-0.5	0	0
Mms22l	0	0	0	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	-1.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5	0	-0.5	0	-0.5
Mnat1	0	0	0	0	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0
Mns1	0	-0.5	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	-0.5
Mon1b	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5
Morf4l2	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0.5	0.5	0.5	0	0.5	0	0	0	0.5	0	0	0.5	0.5	0	0	0.5	0	0.5
Morn4	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0	0.5	0	0
Mospd2	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0	0
Mpdu1	-0.5	0	0	0	0	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0
Mpeg1	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0	0	0	0	0
Mphosph10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5
Mphosph8	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5
Mphosph9	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5
Mpnd	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0.5
Mpp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0
Mpp5	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0.5
Mpp7	0	0	0.5	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0	0.5	0	0	0	0	0	0
Mras	0	0	0	0	0	1.5	0	0	0	0.5	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0.5	1.5	0	0.5	0	0.5
Mrc1	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5
Mre11a	-0.5	-0.5	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0
Mreg	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0
Mrgpre	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mri1	-0.5	-0.5	0	0	0	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Mrm1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5
Mrpl10	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Mrpl13	0	0	0	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	-0.5
Mrpl18	0	0	0	-0.5	0	0	-0.5	0	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Mrpl2	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl28	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5
Mrpl34	0	0	0	-0.5	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Mrpl37	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Mrpl47	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0
