	IL17pos_SC_EAE_1	IL17pos_SC_EAE_2	IL17neg_SC_EAE	IL17pos_SI_EAE	IL17pos_SI_SS	IL17pos_SI_mock	IL17neg_SI_EAE	IL17neg_SI_mock	IL17neg_SI_SS
Cntn2	5.60001001	5.264034016	6.10666358	5.390651692	7.088552086	6.57938501	5.876843815	7.551150816	7.483847796
Cntn3	4.811952535	4.811952535	4.811952535	4.811952535	5.280605191	4.811952535	4.811952535	4.811952535	4.811952535
Cntn4	4.811952535	5.264034016	5.074112238	4.811952535	5.083320301	5.098188012	4.811952535	4.811952535	5.084008515
Cntn5	4.811952535	5.181575855	4.811952535	5.222516691	5.083320301	5.216092193	4.811952535	4.811952535	4.811952535
Cntn6	4.811952535	4.811952535	4.811952535	4.811952535	5.280605191	4.811952535	4.811952535	4.811952535	4.811952535
Cntnap1	6.245022765	5.926409562	6.008676635	6.358659906	7.283302886	6.63313048	6.388684009	6.520696585	6.500538427
Cntnap2	4.811952535	4.811952535	4.811952535	4.811952535	5.352324212	5.306121106	4.811952535	5.188375943	4.811952535
Cntnap3	4.811952535	4.811952535	4.811952535	4.811952535	5.471877009	5.306121106	4.811952535	5.078500463	5.281786841
Cntnap4	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.098188012	4.811952535	4.811952535	4.811952535
Cntnap5a	4.811952535	4.811952535	4.811952535	4.811952535	5.19516297	5.098188012	4.811952535	4.811952535	4.811952535
Cntnap5b	4.811952535	4.811952535	4.811952535	5.102753323	4.811952535	5.216092193	4.811952535	4.811952535	4.811952535
Cntnap5c	4.811952535	4.811952535	4.811952535	5.102753323	5.52374178	4.811952535	5.083857635	4.811952535	4.811952535
Cntrl	12.93540694	13.02907489	13.06445718	12.60462097	12.33104221	12.25183793	12.63879953	12.46782152	12.40617089
Cntrob	7.01247462	7.674807429	7.430581007	6.840009353	7.311629506	7.352202364	7.55521565	7.660226488	7.962169567
Coa3	7.729742331	7.941187851	7.305137953	6.693811663	6.973301666	7.311216942	7.238657654	7.118577138	6.75461992
Coa4	7.729742331	7.344819317	6.95691622	6.043898538	6.531432536	6.560929101	6.463845143	6.12701618	6.427686123
Coa5	12.38307357	12.23719519	12.15228626	11.73798817	11.59248511	11.92302773	11.84924146	11.68878423	11.83745566
Coa6	7.753315875	7.765195914	7.373475488	7.510942633	7.008950283	6.734065538	7.334215219	7.149440347	6.890638232
Coa7	7.052178533	7.714266023	6.886757949	7.051821142	7.131976732	7.109603694	7.406093649	6.734186445	7.104383378
Coasy	7.643940534	7.879194135	7.485398068	7.012121627	6.661225076	6.542186847	7.047372554	6.734186445	6.309032055
Cobl	4.811952535	4.811952535	4.811952535	6.403382404	6.241305702	5.447883911	5.996218754	5.342807073	5.573704104
Cobll1	9.572478128	9.438187757	10.31616007	10.80438624	9.759270793	9.835960972	9.286153413	9.532763756	9.257174431
Coch	6.840342365	6.703563877	7.469958373	7.384700143	6.886117985	7.121637832	7.198454457	7.076278471	7.269151599
Cog1	9.358426836	9.31108278	9.30918945	9.301330681	9.495688544	9.558450436	9.253341289	9.577087275	9.383964968
Cog2	9.647127708	9.703678661	9.570121724	9.725417721	9.944496722	9.955322908	9.606754075	9.955519067	9.902383586
Cog3	11.10462165	11.08975347	11.28723854	11.48138388	11.46296156	11.58245529	11.39381029	11.62344833	11.74109407
Cog4	9.668635342	9.391082296	9.823892528	9.83811335	9.886377067	9.969770591	9.987395539	10.02111933	9.991758594
Cog5	11.37955829	11.45056173	11.51935748	11.02976618	10.64714485	10.92471367	10.95940515	10.86230719	10.80970737
Cog6	9.869020497	9.327859919	9.606771408	10.31122453	10.25000258	10.30588351	10.13987353	10.28415895	10.61419828
Cog7	6.58617084	6.783946488	6.733763446	6.46738723	6.645734551	5.994919567	6.328912129	6.66211921	6.535351339
Cog8	8.318277677	8.299548042	8.324858246	8.490789219	8.693845537	8.527841153	8.126801783	8.693130585	8.71414149
Coil	7.95942373	8.005837667	7.859765644	8.69293769	8.047169908	7.975071385	8.401090217	7.920956544	7.78735041
Col10a1	7.301161327	8.787438677	8.268950558	8.170887492	7.727492421	7.832849108	7.955007908	8.027087838	8.295283004
Col11a1	4.811952535	5.545301774	4.811952535	5.390651692	5.352324212	4.811952535	4.811952535	4.811952535	4.811952535
Col11a2	5.801690963	5.264034016	5.669934946	5.80150961	5.352324212	6.192230027	5.876843815	5.272328185	5.811301744
Col12a1	5.063947529	4.811952535	4.811952535	7.127810463	9.106255254	7.804043158	6.724641652	7.932512971	8.169259612
Col13a1	4.811952535	4.811952535	4.811952535	5.313951068	5.471877009	5.381654138	5.281527788	5.460317872	4.811952535
Col14a1	5.063947529	5.073672081	5.074112238	7.832393652	10.15097449	8.16181078	6.517219645	8.282365402	9.22606899
Col15a1	4.811952535	5.629725612	5.631068848	6.693811663	7.808000534	6.63313048	6.426870823	7.293911756	6.768895612
Col16a1	4.811952535	4.811952535	5.182195795	5.760865651	6.405058303	5.306121106	4.811952535	5.460317872	5.525516297
Col17a1	6.769349385	7.020353056	7.847991748	9.200819275	8.700805886	8.91179895	8.681285054	8.93993968	9.330989693
Col18a1	5.167877154	4.811952535	5.182195795	6.381238847	7.302253004	6.217604549	5.7757493	6.452078167	6.389483433
Col19a1	4.811952535	4.811952535	4.811952535	5.390651692	5.842457922	5.216092193	5.7757493	4.811952535	5.084008515
Col1a1	4.811952535	5.394022115	4.811952535	7.55656629	9.124451422	7.968615656	5.844421429	8.048447312	8.112370585
Col1a2	5.886742319	5.545301774	5.182195795	7.911103022	10.15728841	8.540865679	6.767948018	8.858308524	9.47832075
Col20a1	5.167877154	6.315456061	5.590049196	6.212742309	6.661225076	6.139596548	6.308266751	6.195740632	6.369896988
Col22a1	4.811952535	4.811952535	4.811952535	4.811952535	5.4152391	5.612564423	4.811952535	5.558576792	4.811952535
Col23a1	6.059298495	6.895710874	6.392102229	8.011784458	7.642043443	7.30077411	7.228719033	7.312055494	6.75461992
Col24a1	4.811952535	4.811952535	4.811952535	5.672995984	5.874823819	5.861412919	5.281527788	6.001207778	5.968366818
Col25a1	4.811952535	4.811952535	4.811952535	4.811952535	5.083320301	5.306121106	4.811952535	4.811952535	4.811952535
Col26a1	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Col27a1	4.811952535	4.811952535	5.899778874	6.487969325	7.808000534	6.464135643	6.850354655	6.734186445	6.665373872
Col28a1	4.811952535	4.811952535	4.811952535	4.811952535	5.773906866	5.447883911	4.811952535	4.811952535	4.811952535
Col2a1	4.811952535	4.811952535	4.811952535	5.222516691	5.280605191	4.811952535	5.281527788	4.811952535	4.811952535
Col3a1	4.811952535	4.811952535	5.074112238	9.223155264	11.43102393	9.940728838	7.423486524	10.0940585	10.68264956
Col4a1	4.811952535	5.073672081	4.811952535	7.79509985	8.65135624	7.047737461	6.388684009	7.159571303	7.380723836
Col4a2	4.811952535	5.394022115	4.811952535	7.012121627	8.279859424	7.440143327	5.967755922	7.076278471	7.335344733
Col4a3	5.801690963	5.980722706	6.495320868	6.65887128	6.661225076	6.827478628	6.601209349	6.503910365	6.266542407
Col4a3bp	12.4026646	12.3875278	12.64367364	12.87256063	12.35923339	12.57085044	12.83017331	12.69715369	12.50794528
Col4a4	5.314045695	6.172327471	6.336824245	6.446439278	5.993994681	5.306121106	5.996218754	5.856683981	5.844972693
Col4a5	4.811952535	4.811952535	4.811952535	5.947579141	6.32615433	6.055299849	5.618337551	5.721478396	5.908727902
Col4a6	5.830961034	4.811952535	5.182195795	5.313951068	5.773906866	5.562026586	5.525127282	5.188375943	5.66122844
Col5a1	4.811952535	5.545301774	4.811952535	7.077638417	8.237241874	7.191646265	5.739211149	7.237971715	6.977956714
Col5a2	4.811952535	4.811952535	4.811952535	6.744451278	8.690352613	7.391988522	5.967755922	7.424428698	8.101776626
Col5a3	4.811952535	5.394022115	4.811952535	5.102753323	5.659133632	5.447883911	4.811952535	5.188375943	5.196131989
Col6a1	4.811952535	5.073672081	5.182195795	6.793129863	8.994778757	7.486661752	6.265795496	7.812426723	8.385139925
Col6a2	4.811952535	4.811952535	5.182195795	7.810136935	8.95172813	8.000602208	6.076976913	7.735094278	7.896065169
Col6a3	4.811952535	4.811952535	4.811952535	6.777111102	8.679822332	7.513834608	5.908145597	7.473329996	7.66945285
Col6a4	4.811952535	4.811952535	4.811952535	5.625050312	6.531432536	5.704301039	5.525127282	5.757364973	5.968366818
Col6a5	4.811952535	4.811952535	4.811952535	6.425109901	8.232426566	7.486661752	5.876843815	7.321037057	7.353678423
Col6a6	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.612564423	5.281527788	4.811952535	5.701442157
Col7a1	4.811952535	5.073672081	5.955784851	5.222516691	6.385836125	6.112257516	5.416419987	5.342807073	5.525516297
Col8a1	4.811952535	4.811952535	4.811952535	5.625050312	7.020620836	5.381654138	5.473165136	5.511307862	6.464675613
Col8a2	4.811952535	6.006769716	4.811952535	4.811952535	5.352324212	5.704301039	5.473165136	5.342807073	4.811952535
Col9a1	4.811952535	4.811952535	4.811952535	4.811952535	5.352324212	5.098188012	4.811952535	4.811952535	4.811952535
Col9a2	5.518525495	5.181575855	5.264790217	5.877488403	5.280605191	5.447883911	5.844421429	5.272328185	5.776266581
Col9a3	6.103515584	6.006769716	5.449786483	6.288093381	6.531432536	6.667695887	6.568310609	6.691448429	6.695837376
Colec10	4.811952535	4.811952535	4.811952535	4.811952535	5.616779523	5.612564423	4.811952535	5.511307862	4.811952535
Colec11	4.811952535	4.811952535	5.074112238	5.390651692	4.811952535	5.306121106	4.811952535	5.078500463	5.084008515
Colec12	4.811952535	5.44872976	5.33413849	7.583233251	8.289158644	7.290250106	6.198845803	7.139231863	7.326084249
Colgalt2	5.167877154	5.073672081	5.074112238	6.622914029	7.099542131	6.084176081	5.573289963	5.64445203	6.680699065
Colq	6.793457175	5.181575855	6.083042497	5.672995984	5.4152391	5.306121106	5.700962481	5.404643135	5.525516297
Commd1	8.290614551	8.260510393	7.717982002	7.434641549	7.427979794	8.013196112	7.515389786	7.275521417	7.845954921
Commd10	8.508482793	8.592391423	8.196972039	7.972372335	8.025002287	7.609121117	7.766017893	7.960994992	7.640197073
Commd2	9.575734861	9.327859919	9.375456924	9.332474901	9.101013695	9.159241794	9.195287187	9.184280542	9.357721364
Commd3	10.08427763	10.0105162	9.523412986	9.049625233	9.033825691	9.008490787	9.456399333	9.059504893	9.204132942
Commd4	9.700305924	9.967051511	9.228552808	9.395268888	8.836501343	9.441143062	9.250968639	9.105683534	9.14650275
Commd5	7.243114794	6.783946488	6.922311869	6.263546068	5.993994681	6.503800912	6.265795496	6.434280904	6.176281971
Commd6	9.75446531	10.10589354	9.563033732	9.033907535	8.768607155	8.811687168	9.180399442	8.765353265	8.78495619
Commd7	10.32759925	10.06525292	9.693698003	9.146336003	9.375059918	9.372660425	9.311418785	9.376394106	9.464043724
Commd8	11.38513088	10.88644005	10.85248518	9.925725198	9.608823699	10.09951661	10.59034106	10.17433433	10.22715141
Commd9	5.939304887	6.256388649	6.336824245	6.07402591	6.21903176	5.994919567	6.568310609	6.23921969	6.634141391
Comp	5.247321836	5.264034016	5.074112238	5.102753323	5.737433901	5.098188012	5.618337551	5.342807073	5.281786841
Comt	9.765912276	10.39833264	9.530698397	9.169528792	8.934139238	8.888266941	8.882052779	8.471372603	8.481911769
Comtd1	6.528386172	6.407506241	6.605399915	6.943160361	6.531432536	6.597564424	7.035892391	6.86701841	7.013658984
Copa	12.58661106	12.54954683	12.55280099	12.88068866	12.93714373	12.96759313	12.64962505	12.87166273	13.0424175
Copb1	12.18061627	12.18817332	12.16870057	12.36666339	12.2592294	12.41985231	12.31448452	12.32669195	12.50421822
Copb2	12.47303152	12.38452963	12.24172384	12.3356759	12.32656965	12.53947127	12.34060712	12.28504731	12.49548412
Cope	10.32952804	10.46988389	9.918520974	9.615849815	9.917963378	9.643058903	9.462561208	9.506263346	9.510431384
Copg1	10.88424376	10.59451403	10.50904801	11.0146709	11.26563339	11.28947951	11.13018478	11.34386	11.34236805
Copg2	9.774438165	10.07521097	9.817952608	9.28018644	8.785066983	9.19252458	9.313693761	9.011790342	9.012616083
Coprs	5.247321836	5.181575855	5.631068848	6.012834991	6.32615433	5.861412919	5.908145597	5.602795173	4.811952535
Cops2	11.98686313	11.98245913	12.09270483	12.16558212	11.62107386	11.79330381	12.1583754	11.61639552	12.23683719
Cops3	9.505745655	9.953617214	9.555910649	9.980760378	9.625325539	9.880827241	9.603041114	9.46753807	9.58205169
Cops4	10.57769811	10.90539348	10.79321232	11.04392267	10.63453199	11.10412748	11.31325768	11.09259907	11.36829889
Cops5	10.60183484	10.67444891	10.37799494	10.50678656	10.40234512	10.71881429	10.66695546	10.33554743	10.40191591
Cops6	10.9018464	10.66870785	10.24049781	10.02268739	9.966240475	10.07299933	10.03223778	9.9499151	10.22835742
Cops7a	8.750420594	9.060517134	8.694233377	8.117816903	8.658526104	8.753301605	8.392463171	8.588366918	8.771735175
Cops7b	8.423841158	8.320780615	8.255729952	7.547561577	7.527245037	7.690395824	7.805911949	7.681048016	7.662196517
Cops8	9.637810838	9.8208043	9.36121972	10.47810614	10.12672602	10.36657019	10.20251282	10.10670349	9.85786684
Copz1	10.87832814	11.02254594	10.62152632	10.48849695	10.53818132	10.55289078	10.07706433	10.21927341	10.31377658
Copz2	4.811952535	4.811952535	5.074112238	6.288093381	7.543114139	6.942271238	5.938422152	6.601282376	6.329686281
Coq10a	9.004053251	8.414561445	8.273330193	8.324324661	7.979592637	8.361486327	8.157766883	8.498642309	8.164181384
Coq10b	10.94776263	11.45818749	11.39531359	12.19794156	11.95682314	12.43003906	11.95775666	12.138903	12.21207056
Coq2	8.741722811	8.686733103	8.773363012	8.73638631	8.693845537	8.632910751	8.971339212	9.110723956	9.310609514
Coq3	8.349246799	8.623400355	8.106456389	7.510942633	7.865477138	7.789414517	7.287280355	7.407732125	7.71921328
Coq4	5.518525495	6.717323605	6.258639188	5.760865651	6.385836125	5.447883911	6.349186642	6.301362598	6.618222733
Coq5	9.539498801	9.554964267	9.196821153	9.375471676	9.111477741	9.290544404	9.331765078	9.265589725	9.411865116
Coq6	6.863155043	6.871703252	7.278596636	7.482824415	6.676523911	7.30077411	7.91313395	7.179605604	7.288396528
Coq7	6.939959422	7.474163234	6.258639188	6.693811663	6.581740736	5.930542931	6.517219645	6.434280904	5.844972693
Coq9	8.221098587	7.33631297	8.030661853	7.012121627	7.453477497	7.372240708	6.988941871	7.520548503	7.082279563
Corin	6.353213088	5.740766176	6.773774687	7.19969344	7.234730641	7.504836523	7.114234375	7.108128225	7.199544546
Coro1a	13.89299812	13.29683671	13.33944527	11.94658615	11.7942476	12.03443181	12.29938308	12.09073628	11.95861342
Coro1b	11.29623858	11.05873747	11.06597933	10.1763104	10.12672602	10.27002251	10.15768874	10.33124457	9.938212088
Coro1c	11.00860139	10.60485901	10.38303007	10.08945738	10.17232991	10.05052258	10.03361685	10.1254653	9.970289889
Coro2a	12.26866011	11.72990615	11.72044295	10.69400219	10.57259407	10.11836893	10.94994647	10.80451638	10.85177581
Coro2b	6.498416637	6.998558459	6.81255834	9.134597576	9.353199128	9.345806352	7.523447595	8.203864907	7.654902056
Coro6	5.372612311	5.774602607	5.669934946	5.518393615	5.280605191	6.084176081	5.083857635	6.053429286	5.844972693
Coro7	10.65201445	10.034959	10.62747794	10.11502428	10.37660465	10.27390772	10.00578137	10.39034612	9.864089506
Cort	5.60001001	4.811952535	5.074112238	5.518393615	4.811952535	5.306121106	5.281527788	5.188375943	4.811952535
Cotl1	10.87503117	10.51538026	10.41484502	9.20923603	9.668427157	9.515299681	9.403996881	9.781859976	9.496471106
Cox10	10.44789233	10.51355111	9.568352997	9.834495538	10.2664495	10.23191544	8.809621024	8.787589001	8.849289202
Cox11	8.568820776	8.750499986	8.955290852	10.02744753	9.38155385	9.765926253	9.274520632	9.429757339	9.445476791
Cox14	9.312290088	9.259543064	9.123958435	9.261426488	9.006043924	9.320950391	8.875897782	8.861305449	9.009806677
Cox15	10.09452408	10.38838532	9.289987644	8.837752053	9.407240154	9.610630244	9.111425525	9.363793046	9.22364813
Cox16	9.446482448	9.679391579	9.850323053	9.816268863	9.489691166	9.610630244	9.821644272	9.294655461	9.623005747
Cox17	11.29525235	11.61137697	10.74397483	9.634700245	9.86647069	10.04598484	9.878017171	9.439796271	9.939685773
Cox18	7.605480077	8.333369474	8.091619527	8.05641381	7.713610598	8.092423793	7.925225826	7.873755329	7.889898458
Cox19	7.598964849	7.104094631	6.99062482	7.394835615	7.494947345	7.391988522	7.539423142	7.228418464	7.288396528
Cox20	9.615833995	9.718056612	9.790915497	9.303951968	9.430389484	9.370239771	9.48493153	9.435789105	9.829527211
Cox4i1	11.50385853	11.645592	11.0375304	10.71086172	10.69825362	11.08583277	10.8281474	10.68822869	10.93535672
Cox4i2	7.226060567	6.834829158	6.27870596	6.159430961	5.659133632	5.381654138	6.050776593	5.946035442	5.416751558
Cox5a	10.51043542	10.72036563	10.05226982	9.665579098	9.469517343	9.692309657	9.61599478	9.461638285	9.54184082
Cox5b	10.04254719	10.14305434	9.763360939	9.887830934	9.85874052	9.958546051	10.05278655	9.714033089	9.805477198
Cox6a1	11.31582301	11.46671855	10.71232513	10.71480018	10.93926413	11.10121588	10.77639338	10.55897587	10.61050396
Cox6a2	4.811952535	5.073672081	5.182195795	5.102753323	5.280605191	5.216092193	4.811952535	5.188375943	4.811952535
Cox6b1	10.80191227	10.71877903	10.2885185	10.08793922	9.777427564	10.01999745	9.980261106	9.654962275	9.98891452
Cox6b2	5.247321836	4.811952535	5.499977964	5.390651692	5.280605191	5.963272942	5.700962481	5.188375943	5.573704104
Cox6c	10.97327058	11.19505234	10.53461141	10.69400219	10.26878382	10.76093814	10.52715112	10.13290216	10.38254919
Cox7a1	5.247321836	5.740766176	6.27870596	5.840315845	5.906071487	6.290364381	5.844421429	5.683917171	5.66122844
Cox7a2	10.52060046	10.41116238	9.880557773	10.27832878	9.744243021	10.06105538	10.13217049	9.823833975	10.00025728
Cox7a2l	12.3248279	12.29794624	12.02444915	11.53191859	11.10384036	11.51842382	11.84296666	11.35872892	11.46657642
Cox7b	11.79473725	11.91375726	11.3997905	11.12901616	10.89236226	11.08509614	11.12437509	10.69158881	11.0038363
Cox7b2	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Cox7c	11.66370355	11.76452991	11.23919361	11.72633253	11.4184686	11.61955278	11.49232349	11.02961355	11.35345948
Cox8a	11.29228958	11.37300996	10.63171411	10.52708878	10.60435769	10.8572815	10.72271244	10.45009877	10.65152909
Cox8b	5.247321836	4.811952535	4.811952535	5.625050312	5.808862656	5.098188012	5.083857635	5.404643135	5.353682791
Cox8c	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.216092193	4.811952535	4.811952535	4.811952535
Cp	7.881646515	6.919280036	7.581742021	9.068261947	9.533102042	8.707893505	7.919192903	8.73297618	9.067678709
Cpa1	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.887444462	5.084008515
Cpa2	4.811952535	5.181575855	4.811952535	5.457895318	4.811952535	5.381654138	4.811952535	5.188375943	4.811952535
Cpa3	5.913395848	5.394022115	6.355549349	5.840315845	6.074618411	6.139596548	5.473165136	5.558576792	5.618774998
Cpa4	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.381654138	4.811952535	4.811952535	4.811952535
Cpa5	5.063947529	5.073672081	4.811952535	4.811952535	5.083320301	4.811952535	4.811952535	4.811952535	4.811952535
Cpa6	4.811952535	4.811952535	5.074112238	4.811952535	5.083320301	5.098188012	4.811952535	4.811952535	4.811952535
Cpb1	4.811952535	4.811952535	5.074112238	6.131735501	5.19516297	5.306121106	5.083857635	6.928597752	5.573704104
Cpb2	4.811952535	4.811952535	4.811952535	6.103284918	4.811952535	5.098188012	6.40793481	5.342807073	4.811952535
Cpd	13.58669539	13.28563068	12.69131657	13.90793001	14.13585035	14.22062586	12.45430933	12.97676266	13.25944238
Cpe	9.406791832	8.670336842	6.511677821	12.24906748	11.53790905	12.21191158	8.439277553	7.867741908	8.214162255
Cpeb1	4.811952535	5.545301774	5.33413849	5.625050312	7.734381788	5.659813768	6.151783787	6.321328528	6.176281971
Cpeb2	9.612666868	9.537049674	10.09340959	11.20307358	11.02251643	10.80902228	10.80734584	10.78656054	10.59469664
Cpeb3	6.419993953	5.333268804	6.392102229	6.793129863	6.961199359	6.812379781	6.175574968	6.150424879	6.28799008
Cpeb4	11.74432126	12.02383362	12.18752161	12.47568177	12.34133221	12.26588014	12.31107915	12.34999799	12.31635574
Cped1	4.811952535	5.668531494	5.706930371	8.050124014	9.087825424	7.706095172	6.69491666	7.588473128	8.318285538
Cphx1	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Cphx2	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535
Cplx1	4.811952535	4.811952535	4.811952535	4.811952535	5.4152391	4.811952535	4.811952535	4.811952535	5.084008515
Cplx2	5.063947529	5.181575855	4.811952535	5.672995984	6.706567423	6.560929101	5.416419987	6.027662371	6.83795725
Cplx3	4.811952535	4.811952535	4.811952535	5.222516691	5.19516297	5.306121106	4.811952535	4.811952535	5.084008515
Cplx4	4.811952535	4.811952535	4.811952535	4.811952535	4.811952535	5.216092193	4.811952535	4.811952535	4.811952535
Cpm	12.41429278	11.79721512	11.45771465	13.46170957	13.34145238	13.73660846	11.84296666	12.36375036	12.11211555
Cpn1	4.811952535	4.811952535	4.811952535	5.457895318	5.4152391	5.098188012	4.811952535	5.078500463	4.811952535
Cpn2	4.811952535	4.811952535	5.074112238	5.102753323	4.811952535	5.216092193	4.811952535	4.811952535	4.811952535
Cpne1	10.93894823	10.69960236	11.16164382	10.14307224	10.38308299	10.18454044	9.896328187	10.40372636	10.31377658
Cpne2	6.939959422	6.256388649	7.339736403	6.808948894	7.366567342	7.321579918	7.114234375	7.128944566	7.415969479
Cpne3	12.16315486	12.11950576	12.59201471	11.5764209	11.39623032	11.39785132	11.78195396	11.41010517	11.78599196
