	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Acn9	-0.845005739852694	-0.698456657210735	-1.57906212052671	-1.19668752210641	-0.739472783121382	-0.55487610345879	0.304575872118588	0.341796521883703	0.877894821675633
Acnat1	0.00769742371507302	-0.330694835394956	-0.251958223900529	0.0795028358861368	-0.213208524599544	-0.0588250375580448	-0.9876959215241	0.227460299311305	-0.463799037018804
Acnat2	0.0532586574364874	-0.0428136519003487	-0.0404917368015961	-0.0405311094109602	-0.0401564908785183	-0.0434929351574101	-0.00562822111548032	-0.857034530652534	-0.0430533513977457
Aco1	-0.705988233444453	-0.572793709446783	-0.0398481981292713	-0.304258887735656	-0.24357317072412	-0.0443943790103279	0.114626244042345	-0.155656978458048	-0.00765689242194724
Aco2	-0.117008444163867	-0.177689896010188	0.195040282617323	0.121949354433275	-0.126652090467178	0.0329026525120695	0.125718433197742	-0.000766851152683076	0.254188464723162
Acot1	-0.581678946188691	-1.20742312831448	-1.04521056240106	-1.94014227870192	-0.871161911228391	-0.877200920234976	-0.850994596910437	0.466975853284414	-0.225833529919365
Acot10	0.0578805282675596	0.16309092448553	0.314307016476705	0.225816910243402	0.298825440379262	0.218654009552927	0.191084462573503	0.0452623732441286	-0.472592116954974
Acot11	-0.883584728213847	-0.191728471319269	-0.877228435426509	-1.90037347895093	-0.315881353031879	0.193208945748566	0.891972452043986	0.301864841351527	-0.656738401054845
Acot12	0.178446020789997	0.0296611366447145	0.0563777396701687	0.0299507671707015	0.0298011182859947	0.245117320481986	-0.0884243102612762	-0.27529018120993	0.485376663536474
Acot13	-1.18296007261798	-0.30706572894599	-0.0409316135251858	-0.251286688780221	-0.0160377050598471	-0.0208180772633025	-0.124880548943786	-0.255285149200787	-0.151221563955131
Acot2	-0.602541719545094	-0.443298099572464	-0.709053738759043	-1.42145749847511	-1.53730438678204	-0.797780709972959	0.397062383646791	0.928651138026105	-1.12710498692624
Acot3	0.104433436303126	0.104508151911537	0.104502824184448	0.104537243415858	0.10431673415733	0.104433201737336	0.388868006981193	0.0181404896084332	0.00914380702568801
Acot4	0.00265864110563493	0.0022677726417437	0.0992972976336883	0.00396832058033944	0.128077791329229	0.193835807410909	-0.00255056514931737	-0.0241291502425814	-0.602249295550147
Acot5	-0.129488570934911	-0.129036642259496	-0.129328680690018	-0.129002719528624	-0.128746216842732	-0.00890055947189454	0.33557337291301	-0.342471636870852	-0.00379535398224769
Acot6	0.368521232717374	0.271994877766258	0.524500366359861	0.108170573081982	0.966079498236409	0.643356451979151	-0.643542207620632	0.757617774503805	-0.080048205222202
Acot7	-0.488604875075669	-0.122467947358847	0.126865587288537	0.0825510217828511	-0.103831089038439	0.0581554203044776	-0.197579394738616	-0.697528044471587	0.0486870176565032
Acot8	-0.0597094221062468	-0.79870928308781	-0.623417151790902	-0.706391833595788	-0.343339023245897	-0.635171917384317	0.711939699454328	-0.384244169206091	0.355796530111075
Acot9	0.878700496938662	0.741941181296883	1.26765762582487	1.28516550889474	0.660847178068564	0.619894271831315	-0.867133974093145	-0.0824390531502981	-0.0645147527525509
Acox1	0.351434241075085	0.313954141067571	-0.322653310284343	0.364771919721375	0.0203549626584813	0.38587630524147	0.456306401560456	0.384311264689833	0.194205982783836
Acox2	-0.24245934060547	-0.20638676445768	-0.0402826350679575	-0.241043212535925	-0.241057897369296	-0.0419617316870888	0.417632166270956	-0.0574640284497146	-0.200445105022607
Acox3	-0.225019951926118	-0.198433834205709	-0.433768936936863	-0.87855523892427	-0.429882134433831	-0.453782786347474	0.362227456499212	0.0776608654483786	0.115908118399167
Acoxl	0.661176611851043	0.908907763183888	1.18785585787605	1.06788150126247	0.433749579124452	1.12024159493983	-2.05489946262635	-1.56139545874257	-0.723260504062204
Acp1	-0.0827986469751225	-0.260077051664414	0.279290073872577	-0.190480099968898	-0.239175516348407	-0.213443825438526	-0.264249214929505	0.159822650704789	0.119798812473697
Acp2	-0.283456165973713	-0.102399935338378	-0.0337186798869603	0.271696217909129	-0.0641820396694653	-0.325304823207271	0.169746242282576	0.75020615853478	0.0147847806808988
Acp5	-0.691501634371902	-1.33076031839169	-0.495472361164007	-2.00505611387632	-0.922390867815228	-0.154071272838091	-0.569460791372403	0.470017055862623	0.230489950049135
Acp6	-0.437779533503573	-0.523827744662738	-0.684398755467058	-1.20922445159773	-0.368131071304113	-0.682735963912601	-0.188084721409823	-0.208924347643165	-0.147654630686867
Acpp	-0.112736487600972	0.295798408835447	1.04752544381023	0.133218677554316	-0.261428180537777	0.138827024837281	1.12507081565803	1.84031026385319	1.52833197416572
Acpt	0.821388751423592	1.34475006053766	0.724572727202318	0.816815530326212	1.66846088649939	0.853457430330103	-1.53011110002383	-1.35032568682696	-0.384802029184645
Acr	0.0388647877010697	0.122778488790862	0.0389452098788833	0.0658749582520459	0.0388356725475445	0.0388903293360149	-0.135590449557973	-0.0557970803161787	0.122748025129641
Acrbp	-0.260047585721234	-0.0800495143978448	-0.266195589077231	-0.589349205605735	-0.284868202061848	-0.534868428691105	-0.399339153484155	-0.41316335949664	1.10996336874795
Acrv1	0.332819171873975	0.0799421559083296	0.0335545290529167	0.11312622363428	0.0339401433832655	0.0335968641439249	0.7063370989033	-0.890610999299796	-0.147407249502284
Acsbg1	0.319958560053896	0.386258310220244	1.6260886470909	-0.12680385673271	1.6178337287862	1.4772157845158	-0.69378199869527	-0.22992291644887	-0.0669766310742764
Acsbg2	0.105762015091859	0.106439962911455	0.106824889781258	0.322563904136341	0.106236932771666	0.178858869731636	0.137865013012776	-0.374352844105829	0.0932664271755576
Acsf2	-0.832030460453784	0.0501969866056138	-1.16932404492321	-0.534073636335145	0.0249100072027369	0.0218711402433316	0	0	0
Acsf3	-0.652295999374939	-0.742392658438389	-1.24650331693679	-1.01023169147947	-0.35103699231164	-1.30153183067894	0.364395277378676	-1.32104935395358	-0.4414830462839
Acsl1	-1.20672473817187	0.0029094274371982	-1.24485267664242	-1.15903094011279	-0.403629340760173	-0.324764072281698	-0.131484423123377	0.1647220361988	0.110863913397616
Acsl3	0.260686331179467	0.578052265598543	1.3381362844122	0.747942457543736	0.664132426892738	0.883884439799093	1.57265599441912	0.715365757736566	1.25611437586805
Acsl4	0.519273516043483	0.158747521472804	1.32255180383693	0.586893053968851	0.993065669128584	1.07813086634581	-0.408413293106068	-0.0363186422995059	0.523251690901498
Acsl5	-0.767336447435771	-0.628759488419562	-0.544600165983847	-0.670451634464831	-0.359054454812284	-0.406707355779342	-0.0394349602134644	-0.0633952888839355	-0.308727192867567
Acsl6	0.299880925026152	0.439687360135423	0.352705674432333	0.165452152604564	0.197334013103801	0.164640248630892	-0.00575680913838893	0.0532871967443764	1.13197669568631
Acsm1	-0.199299446957407	-0.197133827321087	-0.194811912222335	-0.199945189350548	-0.194476666299257	-0.197813110578149	0.725586415841551	-0.0818941700997173	-0.0675083832676643
Acsm2	-0.250035103496668	-0.250471609486009	-0.115670242865057	-0.24963867557087	-0.24953869973298	-0.204989341286019	0	0	0
Acsm3	0.173733989285421	0.317288270817081	0.285371233691288	0.0413485890137007	0.51008034054336	0.313175970495642	2.02535103895488	1.9041901000508	2.25791423350299
Acsm4	0.455004755589199	0.735224581828905	0.415574128113648	0.654169370641739	0.382250281143787	1.08769481462689	0.173494586394527	-1.23237009960965	0.999866251044269
Acsm5	0.0285032439200741	0.0295123138711646	0.030227939649776	0.0303077542345244	0.0302758866834169	0.0998911052196561	0.363243756883301	-0.186048920915353	0.208897187032375
Acss1	0.508009724416197	0.791970720704281	0.580340425553702	1.70752220917618	-0.424472267229871	1.58166892499156	1.69043766534239	1.82048923741799	0.784385005746516
Acss2	-0.350495910502123	-0.587652186788399	-0.61267614217123	-0.912405272932319	-0.843307482282166	-0.45877086908969	0.196841943590397	0.464170752168645	0.153800817335721
Acss2os	-0.285685936044583	-0.194216545915807	-0.284665470773527	-0.285094206240165	-0.245820089120647	-0.286077760188258	0.861853627342265	0.294934040043393	-0.32646529703368
Acss3	0.0704902998275582	0.297479887758272	0.382673905813718	-0.00256269987087957	0.360888284731854	0.380744315968124	0.247635036006322	-0.159118684715862	-0.0521403324729111
Acta1	1.21228662705568	1.29972415837835	0.905706690771409	1.30937474105125	0.937225299639446	1.70185654943005	-0.031057425535341	1.4111000776392	1.05853233950782
Acta2	2.35226661594352	2.39785181929849	0.835213711744889	2.63179803427009	1.6676370665135	1.42399351532252	0	0	0
Actb	0.163370002719455	-0.244344638900097	0.128054783338004	0.274313290866841	-0.10893849603505	-0.403993963485422	0.274998733868032	-0.210426795091515	0.12546604742513
Actbl2	0	0	0	0	0	0	0.410844671849948	-0.0730829699685701	-0.188115241387839
Actc1	0.476979103697874	1.30795761865745	0.256131918690271	0.278960890375467	0.144690274476281	0.887221621165711	-1.57340853818692	0.11070397962428	0.302649257707727
Actg1	0.227245034206386	-0.23795149145094	0.493469202878672	0.392128936837473	0.297273179779587	0.140900815613221	0.259331159882514	-0.418656677782054	0.104621517254571
Actg2	1.23889663358432	1.34220260967444	0.80898942644838	0.858689476904342	1.58230612385612	1.04826302791113	-1.56875049617483	0.820777880770549	0.483611255853066
Actl10	-0.752211618507184	-0.391644512051758	-0.746928066988399	-0.421783926465879	-0.730178506601868	-0.274738471081154	-0.303315432378065	0.0555319471631398	-0.170194110456223
Actl11	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.133620434928095	0.032046061676048	1.0723448280192	0.047126414641685	-0.0402414068077036
Actl6a	0.273763535716775	-0.214203501573654	0.353847292115238	0.0683286708150155	0.337794147104924	0.308627797690114	-0.00511340536202296	-0.334882314963622	0.414739086336049
Actl6b	-0.000215294601970652	0.000105657353446492	0.00357010040625034	0.00640152366505765	0.103211278000199	0.152881167134309	0.331016827474971	0.0341411912990976	0.411441511720926
Actl7a	-0.143369936544561	-0.042289909877302	-0.143168586367356	-0.143178307063641	-0.143123939390374	-0.0258102998542008	1.65831160630196	0.0970255274194654	-0.456597008402652
Actl7b	0.792724206294981	0.677108456027397	0.321606274101965	0.895104509986061	0.244099986507539	1.309935390909	0.0860481455923389	-0.590724848860335	-0.331163894418625
Actl9	0.103061835704894	0.103455206289936	0.103904105097184	0.104472818265884	0.506815399718034	0.187576401165849	0.89372953490477	-0.30422404770311	-0.0509917880778313
Actn1	-0.44767426533323	-0.914849199770235	-0.402386000818181	-0.142817668829097	1.09395215741718	0.606121744418678	1.67528719014802	-0.447472681378853	0.441499198553101
Actn2	-0.841035392670757	-0.31077404118907	-1.01389089451789	-1.02486337544276	-0.344934878987585	-0.751910165779328	-1.04599242197664	-1.87203258694668	-0.433116659026603
Actn3	-0.00167307706935454	-0.311322637039697	-0.314716854078388	-0.309708803153587	-0.310772752444875	-0.214560818765275	-0.0800546487370392	-1.04288841532187	-0.917270524494847
Actn4	-0.177398748662447	0.00840613732996975	0.104557872892503	0.399349368658712	0.608488954674291	0.387301495355071	0.197796299677447	-0.074179731702588	0.144184545990459
Actr10	0.446161593083387	0.23131739933121	0.583285632352476	0.222929787507561	0.327207277887313	0.517593214058054	0.140776454128964	-0.0727684926810623	-0.141826441148953
Actr1a	0.150379307985353	0.386291147519963	0.677928550508116	0.470490029027634	0.83005755304511	0.255180400148715	0.259039965121292	0.658080078086102	0.243720778117333
Actr1b	0.0807323737702255	0.144005495311457	0.313933183429858	0.149337533568325	0.178981519087966	0.593572352474533	-0.441504216183529	0.615601414220094	-0.622936396641253
Actr2	0.12818762720003	-0.110181569028524	-0.115432596715283	0.00401197915941846	0.00268074509954109	-0.0262763487002189	-0.428251085877504	0.17389270478534	0.348786807227375
Actr3	-0.156216857570032	-0.696137274561975	-0.210216695302907	-0.258098979044688	-0.304674874554564	-0.38261012885439	0.116092329471642	-0.40149134859809	0.202830056970769
Actr3b	0.362977874733	0.23052111192319	0.217884559571039	0.5801589030403	1.05378238641617	0.80298279678423	-0.41039959235907	-0.167590326749303	0.719990506368674
Actr5	-0.591321752412583	-0.221992180766845	0.0837212278298706	0.284662598396693	-0.0384168954411331	-0.131527254681023	0.604672487423636	0.39295981065394	-0.491961681970714
Actr6	-0.335712871951892	-0.378045233888878	-0.778062160229067	-1.09999918403508	-0.537082677405365	-0.383829339543323	0.0798912151653639	0.045066446234344	-0.369511399337633
Actr8	0.314679796194187	0.200287782266624	-0.68941952470913	-0.170005980492013	0.128392562904837	-0.086302727663141	0.00345798090956683	-0.470140399678899	-0.610654615178453
Actrt1	0	0	0	0	0	0	-0.00689314553952951	0.0492647722601599	-0.0247819775548853
Actrt3	-0.529947557481358	0.118459051531097	-0.559184056234535	-0.641274674314551	-0.554119593603612	0.120071981338125	-1.36937934978934	-0.171511665365849	-2.5082503857615
Acvr1	-0.318125432542249	0.0103285098005251	-0.0377708014615154	0.126005902890634	-0.324336411662082	-0.162492320005438	0.111010774506937	0.549514772243989	1.56666467969264
Acvr1b	0.0619421454248048	0.719340910207505	0.191892329357293	0.112957613900489	0.501431113107732	0.157063617342436	0.596377787556225	1.46887871051701	1.19654434344718
Acvr1c	0.914654346679736	1.17472845207088	0.843413804062102	1.03718179950238	0.792517517538195	1.08727937775123	1.09565518370889	-0.578462576915049	0.742124117956864
Acvr2a	0.961932932199475	1.08498329902402	0.877049837380389	1.11576561444958	1.21808930724695	0.644996997500614	-0.710625871437324	-0.36992763304338	0.555402736819463
Acvr2b	-0.912599970545501	-0.400518534371802	-0.89578560187705	-0.793005867281224	-1.52199966611126	-0.413387020044733	0.583511383159806	-0.323126220769407	-0.0466139808024617
Acvrl1	-0.270355919044817	-0.387159414460503	0.31422479499742	0.18132922384541	0.0578597996176386	-0.680726639537013	0	0	0
Acy1	-0.955534833113469	-0.00739356602755375	-1.45891276636275	-1.70984375176562	-0.482001847127244	-0.311750022006375	-0.705514341224527	0.450035544840878	0.391795885943838
Acy3	-1.03450360996006	-0.857620225520576	-0.290622126063344	-0.945011147871441	-0.362779077763632	-0.171876857973343	0.0411888201513714	0.586929254369843	0.211478926839389
Acyp1	-0.642140906664433	-0.484653662748996	-0.749755632385732	-0.894617198265971	-0.677949426536283	-0.754173301885026	-1.10278443740314	0.818507132068678	0.191841914346236
Acyp2	-0.0424433606351098	0.795544207387891	1.9009049686781	0.553399273400728	0.502600379599568	0.247850191544692	-0.790187911780207	-0.164772302251857	-0.686710419758265
Ada	-0.444757500027871	-0.19153746045231	-0.486048845363129	-0.0185860605951176	-0.345549340182354	-0.514146360727953	0.590371723191167	-0.419431081991887	0.0356808094169097
Adad1	0.00538976193391685	0.0779452399530293	0.0667676578083401	0.00576946590627762	0.168175635838314	0.00543493190370897	0.679656854737187	-0.0478604658711997	0.950679723267699
Adad2	0.0305597252967895	0.0327253449331094	0.0322185667132304	0.0378767761933326	0.0353825059549396	0.032046061676048	-0.916174747161326	0.0407344285865467	-0.0130032893293065
Adal	-0.579183092327584	-0.19196496522881	0.460945193574516	-0.70647118473875	-0.311593615958671	-0.152733235965511	-0.053884003634932	0.364015671217279	-0.165695386962266
Adam10	0.00561870460974803	-0.159522261218507	0.257679070830305	-0.204315920839666	0.226117267423776	0.141744463522178	-0.573001639520719	-0.0235414738809247	-0.291538052802516
Adam11	-0.300189124748113	0.432174409145746	-0.620462142989029	0.581900539705633	0.590043228814253	0.942946480538171	-0.192096926291461	0.415263377670346	-0.0208744954661031
Adam12	-0.071317042001552	-0.408867822183425	-0.757476062245431	-0.246128195834198	-0.777275716822911	0.0668906423119318	-0.770447669537513	-0.527830220862756	-0.00348143085854947
Adam15	0.156763048411842	0.413263900003677	1.81599261174931	0.313293573284704	0.162364539268331	0.975219026626676	0.382984374601966	0.817009580500119	1.25517564296063
Adam17	0.0400570895181286	0.119237785457502	0.503577229191736	0.431523652296974	0.381783541337598	0.444680852871212	0.101003780311764	0.169669034823112	0.0176812803479545
Adam18	0.0916100769198872	0.0921512208894679	0.092753710026839	0.0934992061737483	0.0928161427547062	0.52105160389824	0.323921625144711	0.0586846342134786	-0.142744072181737
Adam19	-0.208036880311593	0.0376573998622378	-0.0947773096693479	-0.230514866343841	-0.839456902649699	-0.691664528887078	1.70603742556124	0.235702204562816	-0.38866357700025
Adam1a	0.822183434209639	0.319655285240512	1.28866404770183	0.477041136881089	0.647820119392341	0.746625648393885	1.15640082959915	1.36513276734542	2.30007935424664
Adam1b	-0.0319712838149546	0.166391055200357	0.170022326675798	-0.0287215749791052	-0.0339851025695039	0.276605592785757	0.511055388812032	-0.224326299215164	-0.1818152359975
Adam2	0.0987473740442341	-0.0849924321941538	-0.0818729702498755	-0.0816053376884353	-0.0815738960706838	0.000229339481960369	0.534130747570715	0.0391598580989854	0.359760226625543
Adam20	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204	-0.0230865209298743	-0.639126585492712	0.000379138846187475
Adam21	0.109006790034894	0.176914434390388	0.113441285218837	0.61608603394038	0.140744260227037	0.542565451205939	0.117961691708129	-0.788612282898543	0.86237331932193
Adam22	0.0193463196462999	0.700644894234242	0.207365776126454	0.917598951388066	0.220753681839008	0.110009773873668	-1.14281810072175	-0.879328157317849	0.462570736435975
