	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Acvr2b	-0.912599970545501	-0.400518534371802	-0.89578560187705	-0.793005867281224	-1.52199966611126	-0.413387020044733
Acvrl1	-0.270355919044817	-0.387159414460503	0.31422479499742	0.18132922384541	0.0578597996176386	-0.680726639537013
Acy1	-0.955534833113469	-0.00739356602755375	-1.45891276636275	-1.70984375176562	-0.482001847127244	-0.311750022006375
Acy3	-1.03450360996006	-0.857620225520576	-0.290622126063344	-0.945011147871441	-0.362779077763632	-0.171876857973343
Acyp1	-0.642140906664433	-0.484653662748996	-0.749755632385732	-0.894617198265971	-0.677949426536283	-0.754173301885026
Acyp2	-0.0424433606351098	0.795544207387891	1.9009049686781	0.553399273400728	0.502600379599568	0.247850191544692
Ada	-0.444757500027871	-0.19153746045231	-0.486048845363129	-0.0185860605951176	-0.345549340182354	-0.514146360727953
Adad1	0.00538976193391685	0.0779452399530293	0.0667676578083401	0.00576946590627762	0.168175635838314	0.00543493190370897
Adad2	0.0305597252967895	0.0327253449331094	0.0322185667132304	0.0378767761933326	0.0353825059549396	0.032046061676048
Adal	-0.579183092327584	-0.19196496522881	0.460945193574516	-0.70647118473875	-0.311593615958671	-0.152733235965511
Adam10	0.00561870460974803	-0.159522261218507	0.257679070830305	-0.204315920839666	0.226117267423776	0.141744463522178
Adam11	-0.300189124748113	0.432174409145746	-0.620462142989029	0.581900539705633	0.590043228814253	0.942946480538171
Adam12	-0.071317042001552	-0.408867822183425	-0.757476062245431	-0.246128195834198	-0.777275716822911	0.0668906423119318
Adam15	0.156763048411842	0.413263900003677	1.81599261174931	0.313293573284704	0.162364539268331	0.975219026626676
Adam17	0.0400570895181286	0.119237785457502	0.503577229191736	0.431523652296974	0.381783541337598	0.444680852871212
Adam18	0.0916100769198872	0.0921512208894679	0.092753710026839	0.0934992061737483	0.0928161427547062	0.52105160389824
Adam19	-0.208036880311593	0.0376573998622378	-0.0947773096693479	-0.230514866343841	-0.839456902649699	-0.691664528887078
Adam1a	0.822183434209639	0.319655285240512	1.28866404770183	0.477041136881089	0.647820119392341	0.746625648393885
Adam1b	-0.0319712838149546	0.166391055200357	0.170022326675798	-0.0287215749791052	-0.0339851025695039	0.276605592785757
Adam2	0.0987473740442341	-0.0849924321941538	-0.0818729702498755	-0.0816053376884353	-0.0815738960706838	0.000229339481960369
Adam20	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204
Adam21	0.109006790034894	0.176914434390388	0.113441285218837	0.61608603394038	0.140744260227037	0.542565451205939
Adam22	0.0193463196462999	0.700644894234242	0.207365776126454	0.917598951388066	0.220753681839008	0.110009773873668
Adam23	-1.16550513011702	-0.0489171747945531	0.489477645484197	1.41315725176983	-0.218889156911405	-1.32767268231716
Adam26b	0.095986565577002	0.096476329050908	0.0970267830922012	0.0977140853707391	0.0970847389436507	0.54752679996057
Adam28	-1.16044333348875	-0.905589931754482	-0.90777661586264	-0.959853567606082	-0.710883514688912	-0.907300941191222
Adam29	-0.0449792715366686	-0.0428136519003487	-0.0404917368015962	-0.0405311094109602	-0.0401564908785184	0.0547449938157458
Adam3	0.289731998536761	0.688511120985388	0.705136564584888	-0.275667314756589	0.547324024580698	0.309427729422625
Adam30	2.16995063444617	1.79280198298099	2.19699043318872	0.626408335880219	1.66288973873742	2.23305061314767
Adam32	0.482443445810603	0.136754722703197	1.03569035459915	1.13765116595849	0.99784654054291	0.715740638718086
Adam33	-0.854137415144976	-0.517411660242833	-2.13950269895249	-1.63809538319491	-1.71035060048115	-1.05925697702584
Adam4	0.141437317639643	-0.478551229890295	0.43032590819053	0.0663873111976742	0.0998741884056761	-0.0962338464257727
Adam5	-0.248794307087068	-0.126887485576499	-0.225320754624381	-0.2482406982437	-0.234671809693869	-0.0721761382360818
Adam6b	0.0461057899132149	0.0464845224195798	0.0468829585683388	0.0462771456051993	0.046909696337263	0.0464125239420544
Adam8	1.15661207613334	1.23690121597448	2.69410124000881	2.46230817809787	1.40866301575107	2.64981710244921
Adam9	0.808115838957662	0.350030897028818	0.488080571010366	0.26230800561618	0.595317765290306	0.606669088233825
Adamdec1	0.0573983037945117	1.34161966764486	0.5045176057459	1.65457207665468	1.22259087007642	-0.904834878737544
Adamts1	3.1064483839253	3.61574207446715	3.2643712312442	3.65889745440425	3.25407129478507	3.03774444757313
Adamts10	-0.801287011597961	-0.105549445766443	-0.644282386459521	-1.42643265197184	-0.874949273835026	-0.349456019667414
Adamts12	1.88447047728404	1.1492326413591	1.00670747961829	1.16894537356926	1.55488453643566	2.18473495151731
Adamts13	-0.331028679279224	-0.245457728953802	-0.355479801256181	0.119059222406808	0.13324816474388	-0.0936880983455167
Adamts14	0.255669606166253	0.801043590091866	1.37808530503351	0.892620760828767	0.55774820461285	0.348678830611252
Adamts15	0.925387010768175	1.14236635148981	0.972154750431126	1.14172810823609	0.857419279732348	0.864997589466042
Adamts16	-0.0726329484797602	-0.0712962490795428	-0.0689493171385747	-0.0711106841544063	-0.0714764404074959	0.0862064839574419
Adamts17	-0.153982398284142	-0.662548528898897	0.945489542623364	0.263683838391161	0.293219363009898	-0.291527815100426
Adamts18	0.0802163863563471	0.0799909906742287	0.0805548777692478	0.0806943970086625	0.0800779005421304	0.168041648324443
Adamts19	1.38320572274677	1.53520910828595	0.471685888159011	0.565530623153409	1.22108795053859	1.37455362376702
Adamts2	1.88266488567857	1.35005003333912	1.8920893850106	1.39761594552351	2.2495138839683	1.85332737606628
Adamts20	0.0589265827728343	0.16204957998289	0.125508924761276	0.0592702096837737	0.216667052390287	0.199455123561736
Adamts3	-0.46486784359172	1.12364678515203	-0.595075190683295	0.0663530092121639	0.903057450647309	0.824184198356154
Adamts4	3.20625301827947	3.26693291458925	3.64742485651256	3.87583261075892	3.26500832864297	3.39711910385102
Adamts5	2.62436525303544	2.54704812611834	2.94279264635233	2.91407598968463	2.14809184866439	2.56162354338039
Adamts6	0.331800327956722	-0.455635237270619	0.986988392356105	0.84373286498543	0.115777680307238	0.31412697516276
Adamts7	0.983522295100591	2.44834046692045	1.76109552361438	1.27341667878162	0.816614818836008	1.89207989673857
Adamts8	1.66486499513323	1.11231359631582	0.810594902304531	1.54962603267289	1.83659344356712	1.21731678548491
Adamts9	4.1245009212458	3.71708625739583	3.81139485462584	4.5552717099248	3.83483305838523	3.93118350508837
Adamtsl1	3.19436898887001	2.65311161094541	1.69622457395073	2.72483712438452	2.43399217712054	1.9120783993443
Adamtsl2	0.431367418282312	0.365353029766093	-0.0320339869249597	0.292230321364936	0.173622894890802	0.0971893833252991
Adamtsl3	0.750749181687347	1.47436567903663	1.86429039343506	0.954775651533937	1.81638930417169	1.50879820381801
Adamtsl4	-0.289202205551009	1.03054012487563	0.482683734713075	0.0939583186236259	-0.421827133894107	-0.573255574173197
Adamtsl5	1.37511299533258	1.68641208070396	0.874759058976229	0.695207748114686	1.7404521772073	1.23910764255182
Adap1	-1.29137382927998	-0.479980854955873	-1.17993095857207	-0.357525768689912	-1.38784534791058	-1.80298966829034
Adap2	0.725724905382697	0.960792804138303	0.660091750471267	1.86114422307573	0.133441333673359	0.424525005213069
Adar	0.154441061876959	0.18873061268828	-0.0113872495760668	0.00492587477237356	-0.424178593003254	-0.311195711321348
Adarb1	2.616411917451	1.9689947796147	1.87884099826605	1.80496482301141	1.39916984941821	1.59593894923421
Adarb2	0.265638741046182	0.0890444498535882	0.115169316110672	0.0894949113430707	0.138669433743727	0.1696184028549
Adat1	-0.329749564977249	-0.126346587705259	-0.339569053432946	-0.202698386163047	0.786838695773965	0.392143845393632
Adat2	-0.535595183351369	-0.942449720128437	-1.57906726659637	-0.87895773646242	-0.622262877543516	-0.885343226325913
Adat3	0.400030013864428	0.633951091507298	0.276913593778185	0.317296752922563	0.536297353498131	0.836494559377301
Adc	-0.657384437792657	-0.562716567017821	0.566445299019536	-0.569333599772604	-0.0570201063833889	0.0581797673265838
Adck1	-0.92315869103164	-0.514291866118332	-1.01125202311791	-1.14915151439015	-0.757257575055606	-1.36850668417047
Adck2	-0.351123182985954	-0.593138580164988	-0.507839545836544	-0.924405153446845	-1.17739819852512	-0.498975040343714
Adck3	-0.635633221043479	-0.180190983892575	0.12352645482159	-0.0181652266866991	-1.35611171850205	0.133877806234681
Adck4	0.494544418526763	-0.155436642553353	0.60097103275701	1.09653089443762	0.00430554403976569	0.551862143931572
Adck5	-0.126380746464808	-0.471977007051193	-1.18120227808294	-0.93375260556739	-0.403555664480237	-0.372255134562784
Adcy1	0.208079099439971	0.230185222677098	0.124349976639438	0.227528314142296	0.189640889451269	0.107083056311177
Adcy10	0.0220401625456572	0.0232881416771075	0.531716840175701	0.0249722614869991	0.0217842392966868	0.18902286848273
Adcy2	1.2228251061648	1.65724422779137	0.772316104254496	0.818979698688056	1.58386397536813	1.4914979444511
Adcy3	0.393643852263251	0.731061205748013	0.43387594919061	0.698104524445733	0.645445567625846	0.748157440650733
Adcy4	1.6850516290336	2.11990870129508	2.6136283296954	2.38446327222448	0.980396777434313	0.855440326868707
Adcy5	1.62652561624107	1.51884971854038	1.09656891012014	1.25701330236989	0.885064404743393	1.26072975319806
Adcy6	0.736100305464246	1.67925341880361	1.31346439299946	1.99152811922228	-0.75950261103907	0.518996491742001
Adcy7	-0.559531546932973	-0.398426698239508	-0.920935289444339	-1.88125002797738	-0.339014698278875	-0.447430170730348
Adcy8	0.301633019826512	0.0879998542530886	0.0881501019593283	0.221594092971209	0.0881267387702436	0.10596729744044
Adcy9	1.00341448236262	0.120062143069345	2.02305367519775	1.98097024940983	0.250676505061342	0.343497011938288
Adcyap1r1	1.29458845386523	1.45007068310292	1.6307014044166	1.11248406982864	1.12771457465246	1.81623223178161
Add1	0.0864210871228572	0.275410138150542	-0.0592636739213714	-0.232646099305206	-0.173130243920881	-0.311451144032283
Add2	-0.0847311252532659	-0.0846614342342125	-0.0848768446070332	-0.0557361733650816	-0.0844743930698065	-0.0315766701473484
Add3	-0.294697259515226	0.693755741027773	0.630632414432061	-0.509567775129442	-0.343344067122637	0.240836649587128
Adgb	0.0904333567913303	0.265783283130438	1.63110231494693	-0.317235041280652	-0.812271206175996	-0.400784641494659
Adh1	0.194012317029575	0.773341899447186	1.35312453958701	1.37129442283279	0.203542359578411	1.40755891942875
Adh4	-0.588177045600252	0.0849438782144611	-0.989600072668377	0.127358182357097	-0.868182658087611	-0.705696084600202
Adh5	-0.416556838933203	-0.216095205202848	-0.279474582302436	-0.129278194493338	-0.28644099416431	0.153561053908365
Adh6-ps1	0.0549199142998247	0.0549867546669926	0.0555085895644277	0.0559150305295389	0.525040491795812	0.0551096301626483
Adh6a	-1.36009311142857	-1.36560420930545	-1.35015521332158	-1.35241133736454	-1.36705591848445	-1.36680712989244
Adh7	0.0963939995156937	0.117111768078502	0.0966405535576186	0.0963332630542	0.151701791065421	0.141111027238969
Adhfe1	1.80541448059022	0.614315820992627	1.08452226854824	0.166342941370089	0.725566452601439	0.696967828681775
Adi1	0.240755454965728	-0.56304972936498	-1.41730560783581	-0.630843600722812	-0.6641398588505	-0.584493771252612
Adig	-0.143685555440545	0.0487311579501437	0.258150262672554	0.258030941426953	-0.129890686589052	0.148951788283951
Adipoq	-0.0425991944218952	0.0614345355738188	-0.0419479521802374	-0.0414981322204266	0.148128146281523	-0.0428727072880169
Adipor1	0.0106250614915699	-0.264412461691382	-0.488601434310327	-0.757305575520821	-0.509688864734427	-0.48347479558817
Adipor2	0.133936831718726	0.081554359159543	-0.216540036776299	-0.423715723710834	0.0344869721752318	-0.68738757253792
Adk	0.554541638109675	0.232185813751098	0.0989728804905871	-0.337556974250131	0.168030955779779	-0.116131253294281
Adm	1.20968686739186	0.970961548837272	0.254000490499457	1.67681648851898	1.0070374523871	0.737408580511094
Adm2	-0.196027831765297	-0.194477287852015	-0.194508267895662	-0.193210031597872	-0.194058014428024	-0.122933618889222
Adnp	0.287289383736532	0.0232081154480075	0.180485940002485	0.521066475892874	0.280822748618722	0.354395626686996
Adnp2	-0.547604408629253	-0.480230634662034	0.144936831022338	0.252604178956269	0.0479361383091867	-0.0332751181703349
Ado	0.458679310044586	-0.00385638400289877	0.269605124949018	0.137192471038799	0.283889165763535	0.155229975293558
Adora1	-0.143255402378499	-0.428235722282268	-0.418591886730709	-0.534418945025224	-0.531465942032207	-0.54434751853908
Adora2a	-0.801649200084415	1.69948470448574	1.72538335535761	1.49700326319811	0.997004709386505	1.17907960710739
Adora2b	1.33745167467967	1.55084833724597	1.9637568445371	2.02291640106588	1.82871394711211	1.49872101250542
Adora3	1.30675657091918	1.42937629957811	0.694774580298553	0.514756194235282	0.714056543814395	0.175030802247674
Adpgk	-0.187638523460261	-0.216211594554442	-0.245389991706053	-0.826468872928038	-0.741516755151478	-0.61105627720425
Adprh	-0.176441960394362	-0.147785375882048	-0.0673282926353642	-0.252349155622643	-0.228702465542234	-0.292139909221966
Adprhl1	0.214232155487551	0.0447707267305044	0.0450967323209928	0.0452114232997074	0.0451320818015695	0.184838906701628
Adprhl2	-0.170923108394309	0.0640463054685014	0.180098431203701	-0.186521856463209	-0.410778303753915	-0.215421836813189
Adprm	0.706871660627598	0.68043980007072	1.27934896265506	0.716057833683787	0.717181632955376	0.368028466029211
Adra1a	0.32307694042642	1.26147972868099	0.484176337649464	0.904365120075023	0.407861571657066	0.862226737863002
Adra1b	0.481264114322251	0.558868430093611	0.232316871274173	0.389012192696531	0.286818031462207	0.584240394270244
Adra1d	0.449563494503654	0.779851143816873	0.444118998629181	0.522803901236934	0.433201147287399	0.966565506668052
Adra2a	3.22353746049364	3.10133442876179	3.09879832583115	3.11539108731607	0.841451826775309	3.14369170512318
Adra2b	1.58967619534786	1.07376600413108	1.29516442500045	0.791937916637863	0.864207565081347	1.11845296374432
Adra2c	0.0507553430731023	0.0529209627094222	0.0552428778081746	0.254548251915957	0.0555781237312524	0.0522416794523607
Adrb1	-1.24636026972411	-0.694117357728701	-0.469619819893517	-1.07139223574585	-1.28709272541762	-0.769608591910822
Adrb2	-1.06708811685336	-2.0192263409929	-0.49884990118055	-1.63667582606565	-1.23795891439338	-0.952585009696857
Adrb3	0.0628589049205853	0.0650245245569052	0.0673464396556578	0.0701759558171282	0.0676816855787354	0.320594218857949
Adrbk1	-0.435600993146015	-0.599111478573242	-0.895661374076213	-0.841372953560827	-0.415808389081304	-0.869501872714916
Adrbk2	-0.455381433094086	0.118639365306572	0.0805102331367445	0.796869334572929	-1.05003805623503	-0.213144188899721
Adrm1	-0.121538454477907	-0.283112613110093	0.336760384140607	0.365956988605538	0.0493660903290874	0.0579132823086201
Adsl	-0.391633383303638	-0.0789892857088562	-0.126530481910748	0.0712090471037756	0.00329443954879084	-0.00914973752640602
Adss	0.731454169484377	0.688361618311257	1.16128358959115	1.15713874465574	0.765353634314737	1.15210239448889
Adssl1	0.479942868051548	1.21855534669475	1.76735478031824	1.89387056818082	0.445529751455672	1.06235527248082
Adtrp	-0.927797005689613	-0.623971013012724	-0.26083848019113	-0.397819695903727	-0.551573984766551	-0.47324986499539
Aebp1	3.10704087001956	1.53564698884699	1.08583765303241	1.22562073670188	1.19700421357282	1.28270561732465
Aebp2	0.39631211228754	1.13442356395734	1.0681619344097	1.73890638453122	0.722080930450752	0.643427471118698
Aen	-0.531794850712931	0.321076452319752	-0.088881394208163	0.313999954122954	0.0341271088542632	0.166583358085108
Aes	-0.327605908920956	-0.249044845237732	-0.28818111248227	-0.204521074355555	-0.70629786973324	-0.692105620707992
Afap1	1.68910462549983	1.72993211782821	0.611128657690312	0.977498874455009	1.11819075011449	1.10763666730331
Afap1l1	1.35210776960505	1.74350550741425	1.80999170484566	1.93894875183714	1.92661405891733	1.73092438516871
Afap1l2	3.26818013213655	3.33282073143978	2.46601516168668	2.6347734251418	2.58056066269311	2.83311224727568
Aff1	0.788552532405877	0.679433068048149	0.925488905331604	0.406442446621843	0.732905526048163	0.713180938796783
Aff2	-0.56516589742065	-0.171555442522638	-0.40198186021386	-0.323802158359668	0.956487486998336	-0.0195925589881308
Aff3	0.40492797987312	0.735511983600983	1.69279499091222	2.37294475988621	0.77008341115945	2.05038674380233
Aff4	0.214375432961033	0.455036664676588	0.522774683789925	0.487530531255812	0.446986457976676	0.584522024470782
Afg3l1	-0.482388733582866	-0.259732485920026	-0.521135028907163	-0.571872990900776	-0.130755394347753	-0.43854934555876
Afg3l2	-0.0287445253060843	0.311447427516727	0.159345108483217	0.156782858914561	-0.589790283425403	0.0112921446715817
Afm	0.0258316887614358	0.0258104615094188	0.0261169921939977	0.0259322883580734	0.0281307161238694	0.106784932457343
Afmid	0.31253702928872	0.497213587055691	0.605454258171192	0.616347931948102	1.38320464560934	0.180909990761096
Afp	0.202631411396449	1.03685989481805	0.705211044799367	0.80970369378469	0.727632433967553	0.46576350063895
