	Atf3	Egr1	Egr3	Fos	Fosb	Hic1	Irf1	Irf2	Irf7	Irf8	Jun	Jund	Klf4	Maz	Myc	Nfya	Stat1	Stat2	Zbtb7b
Snx4	0	-0.5	-0.5	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	-0.5	0	0	0	-0.5
Snx5	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0.5	0.5	0.5	0.5
Snx8	-0.5	-0.5	-0.5	0	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	0
Socs6	-0.5	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	-0.5
Sod1	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0.5
Sod2	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5
Sorbs1	-0.5	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0
Sorbs3	0	-0.5	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	0
Sort1	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0
Sox6	0	-0.5	-0.5	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Sp100	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5
Sp110	0	0.5	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5	0	0.5	0.5	0.5	0.5
Sp140	0	0.5	0.5	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5	0	0.5	0.5	0.5	0.5
Spag5	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Spag9	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Sparc	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Spata13	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Spats1	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	0
Spc24	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Specc1	-0.5	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5
Specc1l	-0.5	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Spef1	-0.5	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Sphk1	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0
Spice1	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0
Spint2	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Spns3	0	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0.5	0.5	0.5
Spon1	0	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0.5
Spopl	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spred1	-0.5	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	0	-0.5	-0.5	0	0	0	-0.5
Spred3	-0.5	-0.5	-0.5	-0.5	0	-0.5	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	-0.5
Spry2	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Spsb1	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Spsb3	-0.5	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0
Sra1	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5
Srek1ip1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Srgap3	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0
Srxn1	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0
Ssbp3	0.5	0.5	0.5	0.5	0	0	0.5	0	0.5	0.5	0	0	0.5	0.5	0	0.5	0	0	0.5
Ssh2	0.5	0.5	0	0	0	0	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0.5	0.5	0.5
Sspo	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Ssrp1	0	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0.5	0	0	0	0.5	0.5
St18	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0
St3gal1	-0.5	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	-0.5	0	0	0	-0.5
St3gal6	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
St5	-0.5	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	-0.5	0	0	-0.5	0	0	0	-0.5
St6galnac2	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St6galnac3	0.5	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0.5
St6galnac4	-0.5	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
St6galnac6	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	-0.5
St8sia1	0.5	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5	0	0	0.5	0.5	0
Stac2	-0.5	0	0	-0.5	0	0	-0.5	0	0	0	-0.5	0	0	0	-0.5	0	0	0	-0.5
Stam	0	-0.5	0	0	0	-0.5	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Stam2	0	-0.5	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
Stard4	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0
Stat1	0.5	0.5	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5
Stat2	0	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5
Stat3	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0
Stat4	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	-0.5
Stat5a	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	0
Steap4	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Stil	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0
Stim1	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5	0	0.5	0.5	0.5	0.5
Stk10	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5
Stk17b	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5
Stk32c	-0.5	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Stk38	0	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0.5
Stk40	-0.5	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Stmn1	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0
Stx11	0	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Stx12	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5
Stx16	0	0.5	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0
Stx17	0.5	0.5	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0
Stx2	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Stx3	-0.5	-0.5	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	-0.5	0	0	0	-0.5
Stx6	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	0
Stxbp3a	-0.5	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0
Stxbp6	0	-0.5	0	0	0	0	-1.5	0	0	0	-0.5	-0.5	0	-0.5	-0.5	0	0	0	0
Suclg2	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Sulf1	0	0	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Sult2b1	-0.5	-0.5	0	-0.5	0	-0.5	0	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	0
Sumo3	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0.5	0	0.5
Surf1	0	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5
Surf6	0	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	0
Susd1	0.5	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0.5	0
Suv420h2	0	0.5	0.5	0.5	0	0	0.5	0	0.5	0	0	0	0.5	0.5	0	0.5	0	0	0
Suz12	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Svep1	0	0	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Swap70	-0.5	-0.5	-0.5	0	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	0
Swi5	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0.5	0	0	0
Syce2	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0.5
Syn1	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Syncrip	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	-0.5
Syne2	-0.5	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5
Synj2	0	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	-0.5
Sypl	0	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5
Syt7	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sytl3	0.5	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Tab3	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	-0.5
Tacc3	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0
Tacstd2	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0
Taf3	0.5	0.5	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0
Taf6	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0.5	0	0	0
Taf7	-0.5	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Tagap	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0
Tal1	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5
Tanc1	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0.5
Taok1	-0.5	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Tap1	0.5	0.5	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0
Tapbpl	0	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0.5	0.5
Tatdn3	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Tax1bp1	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0
Taz	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Tbc1d1	0.5	0.5	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0	0.5	0	0	0.5	0.5	0.5
Tbc1d13	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Tbc1d19	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Tbc1d2	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Tbc1d24	-0.5	-0.5	-0.5	0	0	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Tbc1d2b	-0.5	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5
Tbc1d4	-0.5	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	0	-0.5	-0.5	0	0	0	0
Tbc1d8	0	0.5	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0.5
Tbrg3	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Tbxas1	0	0.5	0.5	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5	0	0	0.5	0.5	0.5
Tcf19	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Tcirg1	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0.5
Tcp11l2	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Tdp1	0	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0.5
Tead1	0	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	0
Tecpr2	0.5	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0.5
Tenc1	-0.5	-0.5	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	0
Tep1	0	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5
Tes	-0.5	0	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0
Tesc	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tesk2	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0
Tex14	-0.5	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Tex2	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Tex9	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
Tfip11	-0.5	-0.5	0	-0.5	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	0
Tgfb1i1	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5
Tgfbr1	-0.5	-0.5	-0.5	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Tgfbr3	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0
Tgif2	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5
Tgm2	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Tgs1	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Tgtp2	0.5	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0
Thap3	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Thbd	-0.5	-0.5	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0
Thbs1	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
Thbs3	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	0	0	0	0	0
Thoc1	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Thumpd1	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5
Tiam1	-0.5	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	0
Ticam2	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0
Tifa	0	0.5	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0.5	0.5
Tifab	0	0.5	0	0	0	0	0.5	0	0.5	0.5	0	0	0	0.5	0	0	0.5	0.5	0
Timd4	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0
Timeless	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0	0	0	0	0.5	0	0	0	0.5	0.5	0
Timm8b	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timp1	0	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Timp2	0	-0.5	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5
Timp3	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Tirap	-0.5	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	0
Tjp1	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Tjp2	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5
Tjp3	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0.5
Tkt	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0.5	0.5
Tle1	-0.5	-0.5	-0.5	-0.5	0	-0.5	-0.5	0	0	0	-0.5	0	-0.5	-0.5	-0.5	0	0	0	-0.5
Tle4	0.5	0.5	0	0.5	0	0	0.5	0	0.5	0.5	0	0	0.5	0	0	0.5	0.5	0.5	0.5
Tlr11	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0
Tlr12	0.5	0.5	0	0	0	0	0.5	0	0.5	0.5	0	0	0	0	0	0.5	0.5	0.5	0
Tlr13	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0.5	0	0
Tlr2	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	0
Tlr3	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0.5	0	0	0	0	0
Tlr5	0	0	0	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	0
Tm2d2	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0.5
Tm9sf3	-0.5	-0.5	-0.5	-0.5	0	-0.5	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Tmbim1	-0.5	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Tmcc3	0	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5	0	0	0.5	0.5	0
Tmco4	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0	0	0
Tmem104	0.5	0.5	0.5	0.5	0	0	0.5	0	0.5	0	0	0	0.5	0.5	0	0	0	0	0.5
Tmem106a	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0.5	0	0	0
Tmem120a	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0
Tmem14c	0.5	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0
Tmem150b	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem150c	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Tmem165	-0.5	0	0	-0.5	0	-0.5	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5
Tmem167	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem168	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5
Tmem170b	0.5	0.5	0	0	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0.5	0.5	0.5	0
Tmem173	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0.5	0	0
Tmem189	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Tmem194	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0.5	0	0.5	0	0	0.5
Tmem194b	0.5	0.5	0	0.5	0	0	0.5	0	0.5	0	0	0	0.5	0.5	0	0.5	0	0	0
Tmem206	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0
Tmem219	0.5	0.5	0	0	0	0	0.5	0	0.5	0	0	0	0.5	0.5	0	0	0	0	0.5
Tmem229b	0.5	0.5	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0.5
Tmem57	-0.5	-0.5	-0.5	-0.5	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	-0.5	0	0	0	-0.5
Tmem65	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Tmem68	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Tmem8	0	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0
Tmem86a	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0.5
Tmod2	-0.5	-0.5	-0.5	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Tmpo	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0	0	0	0	0.5	0.5	0	0.5	0	0	0.5
Tmtc1	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Tmtc2	0	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0
Tnfaip3	0.5	0	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0
Tnfaip6	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfaip8	-0.5	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Tnfaip8l2	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0
Tnfrsf10b	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf13c	0.5	0.5	0	0	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0.5
Tnfrsf14	0.5	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0.5
Tnfrsf1b	-0.5	-0.5	-0.5	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Tnfrsf23	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf8	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	0
Tnfrsf9	0	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Tnfsf10	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0.5	0.5	0
Tnfsf12	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5
Tnfsf14	0	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0
Tnfsf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5
Tnip1	0	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	0
Tnip2	0	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	0	-0.5	0	0	0	0
Tnip3	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Tnn	0	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnpo3	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0
Tns3	-0.5	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	-0.5	0	0	0	-0.5
Tns4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Tnxb	0	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0
Tollip	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5
Tom1l1	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
