	Bach2	Bcl11b	Bcl6	Cebpg	Dmrta1	Egr2	Elf4	Eomes	Esr1	Esrra	Ets2	Foxc1	Foxj1	Foxm1	Foxo1	Glis3	Gtf3a	Irf4	Irf5	Irf7	Irf8	Jdp2	Klf12	Klf2	Klf5	Klf8	Lef1	Max	Mef2c	Mef2d	Meis3	Nr4a2	Pparg	Prdm1	Relb	Sox8	Stat3	Stat4	Stat5a	Stat5b	Tada2b	Tbx21	Tcf7	Trp53	Zbtb16	Zfhx3	Zfp287	Zfp553	Zfp57	Zfp606	Zfp646	Zfp768	Zfp827
Lrrc8d	1.0	0	0	0	0	1.0	0	0	0	0	0.5	0	0	0	0	0	1.0	3.0	3.0	6.0	6.0	0	0	0	0	0	0	1.0	0.5	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Lrrc9	1.0	0	0	0	0	0	1.0	0	1.0	1.0	1.5	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0.5	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Lrrfip1	1.0	0.5	0	0	0	2.0	2.0	1.0	1.0	1.0	2.0	0	0	0	1.0	0	2.0	1.0	1.0	2.0	2.0	1.0	0	0	0	0	2.0	1.0	0.5	1.0	0	2.0	0	1.0	0	0.5	1.0	1.0	1.0	1.0	0	1.0	1.0	0	1.0	0	2.0	2.0	1.0	2.0	2.0	2.0	2.0
Lrrk1	1.0	0.5	0	0	0	1.0	1.0	2.0	0	0	0	0	0	0	0	0	0	3.5	3.5	7.0	7.0	0	1.0	1.0	0.5	1.0	1.0	0	0	0	0	0	0.5	1.0	0	0	2.0	2.0	2.0	2.0	1.0	2.0	0.5	0	0	0	0	0	0	0	0	0	0
Lrrn3	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lss	0	0	0	0	0	-1.0	-2.0	0	0	0	-2.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0
Lst1	0	0	0	0	0	0	0	-1.0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0
Lta4h	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Ly6c2	3.0	0	0	0	0	0	0	1.0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	1.0	2.0	2.0	1.0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	0	0	0	0	0	0	0	0	0	0
Ly86	-1.0	0	0	0	0	0	-1.0	0	0	0	-2.0	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyar	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyn	1.0	0	0	0	0	0	1.0	3.0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0
Lypd6b	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	0	-0.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Lypla2	0	0.5	0	0	0	2.0	2.0	0	0	0	2.5	0	0	0	1.0	0	0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
Lysmd1	-2.0	0	0	0	0	0	-1.0	0	0	0	-1.5	0	0	0	0	0	0	-2.0	-2.0	-4.0	-4.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Lysmd2	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	0	-1.0	0	-2.0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	-0.5	-1.0	0	-2.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyst	2.0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	1.0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
Lztfl1	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Madd	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	2.0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Maff	-2.0	0	0	0	0	-1.0	-2.0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	-1.0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Mak16	0	0	0	0	0	1.0	0	0	1.0	1.0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malt1	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	1.0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Mamdc2	0	0	0	0	0	0	0	0	1.0	1.0	1.5	1.0	0	0	0	0	1.0	0.5	0.5	1.0	1.0	0	2.0	2.0	1.0	2.0	1.0	0	0.5	1.0	0	0	0	0	0	0.5	1.0	1.0	1.0	1.0	0	0	0.5	1.0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Man2a2	0	0	0	-1.0	0	0	0	0	0	0	0	-2.0	-3.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mansc1	0	0	0	0	0	0	-1.0	-3.0	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0
Map2k3	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Map2k6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Map3k1	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	0	0	0	2.0	2.0	2.0	4.0	4.0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	1.0	0	2.0	2.0	1.0	2.0	2.0	2.0	2.0
Map3k8	-2.0	0	0	0	-0.5	-2.0	-1.0	-3.0	0	0	-1.0	-1.0	-2.0	0	-3.0	0	-1.0	-1.0	-1.0	-2.0	-2.0	-1.0	0	0	0	0	-3.0	-1.0	-1.0	-2.0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	-3.0	-1.5	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Map4k3	0	0	0	0	0	-1.0	-1.0	0	0	0	-1.0	0	0	0	0	-2.0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Mapk10	-3.0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0
Mapk14	0	0	0	0	0	-1.0	-2.0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
March3	2.0	0.5	0	0	0	1.0	2.0	3.0	1.0	1.0	2.0	1.0	0	0	1.0	0	3.0	4.0	4.0	8.0	8.0	1.0	0	0	0	0	1.0	1.0	0.5	1.0	0	0	1.0	1.0	0	0.5	3.0	3.0	3.0	3.0	1.0	3.0	0.5	1.0	1.5	0	3.0	3.0	1.5	3.0	3.0	3.0	3.0
March8	-1.0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marveld1	0	0	0	0	0	0	0	-3.0	-1.0	-1.0	0	0	0	0	0	0	0	-2.5	-2.5	-5.0	-5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0
Marveld2	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	1.0	1.0	0	1.0	1.0	0.5	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
Matk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Max	1.0	0	0	0	0	1.0	0	3.0	0	0	0	0	0	0	0	0	1.0	2.0	2.0	4.0	4.0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0.5	1.0	1.0	1.0	1.0	0	3.0	0.5	1.0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Mbnl2	1.0	0.5	0	0	0	1.0	1.0	0	0	0	1.5	1.0	0	0	0	0	1.0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	1.0	0.5	1.0	1.0	1.0	0.5	1.0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Mbnl3	0	0	0	0	0	0	-1.0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mboat1	0	0	0	0	0	0	-1.0	-1.0	0	0	-0.5	0	0	0	0	0	-1.0	-2.0	-2.0	-4.0	-4.0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0	-1.0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Mboat2	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mbp	-3.0	0	-1.0	-2.0	0	-2.0	-1.0	-2.0	-1.0	-1.0	-2.0	-2.0	-2.0	-1.0	-3.0	-1.0	0	-1.5	-1.5	-3.0	-3.0	0	0	0	0	0	0	-1.0	0	0	0	-1.0	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	-2.0	0	0	0	0	0	0	0	0	0	0	0
Mcf2l	0	0	0	0	0	1.0	1.0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcm4	0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcm6	2.0	0.5	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	3.0	3.0	6.0	6.0	0	0	0	0	0	1.0	0	0.5	1.0	0	0	0	1.0	0	0	2.0	2.0	2.0	2.0	1.0	0	0.5	0	0	0	0	0	0	0	0	0	0
Mcoln2	1.0	0.5	0	0	0	1.0	2.0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	1.0	2.0	2.0	0	1.0	1.0	0.5	1.0	0	1.0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Mctp2	0	0.5	0	0	0	2.0	3.0	3.0	0	0	2.0	0	0	0	1.0	0	0	2.5	2.5	5.0	5.0	0	2.0	2.0	1.0	2.0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	3.0	0.5	1.0	0	0	0	0	0	0	0	0	0
Mdfic	-2.0	-0.5	0	-1.0	-0.5	-1.0	-2.0	-1.0	0	0	-2.0	-1.0	-2.0	0	-1.0	0	-2.0	-4.0	-4.0	-8.0	-8.0	0	0	0	0	0	-2.0	-1.0	-0.5	-1.0	0	0	-0.5	-1.0	0	0	-2.0	-2.0	-2.0	-2.0	-1.0	-1.0	-1.0	0	-1.0	0	-2.0	-2.0	-1.0	-2.0	-2.0	-2.0	-2.0
Mdk	1.0	0	0	0	0	1.0	3.0	0	0	0	2.0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Me2	3.0	0.5	0	0	0	2.0	1.0	0	0	0	1.0	1.0	0	0	1.0	0	2.0	0	0	0	0	1.0	1.0	1.0	0.5	1.0	0	1.0	0	0	2.0	0	0	0	0	0.5	1.0	1.0	1.0	1.0	0	0	0	0	1.0	0	2.0	2.0	1.0	2.0	2.0	2.0	2.0
Mecp2	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	-1.0	0	0	-3.0	-3.0	-6.0	-6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Med10	0	0	0	0	0	1.0	1.0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0.5	1.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
Med12l	-3.0	-0.5	-1.0	-1.0	0	-2.0	0	-3.0	0	0	-1.5	0	-1.0	0	-1.0	-2.0	-1.0	-3.5	-3.5	-7.0	-7.0	-1.0	0	0	0	0	-4.0	-1.0	-1.0	-2.0	-2.0	0	0	-1.0	-1.0	0	-3.0	-3.0	-3.0	-3.0	-1.0	-3.0	-2.0	-1.0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Med13	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Med13l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	0	0	0
Med26	0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Med29	-1.0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Med31	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megf9	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0
Meis1	0	0	0	-2.0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meis3	0	0	0	0	0	1.0	1.0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	1.0	2.0	2.0	0	1.0	1.0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Metrnl	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mettl10	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-1.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Mfsd10	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mfsd2a	3.0	0.5	0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	1.0	2.0	2.0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	2.0	2.0	2.0	2.0	1.0	0	0.5	0	0	0	0	0	0	0	0	0	0
Mfsd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mfsd6	2.0	0.5	0	0	0	0	3.0	2.0	0	0	2.5	0	0	0	0	0	1.0	2.0	2.0	4.0	4.0	0	0	0	0	0	1.0	0	0.5	1.0	3.0	1.0	0.5	0	0	0.5	1.0	1.0	1.0	1.0	0	2.0	0.5	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Mgat1	0	0	0	0	0	0	1.0	0	1.0	1.0	2.0	0	0	0	0	0	0	0.5	0.5	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgat5	-1.0	-0.5	0	-2.0	-0.5	-2.0	-2.0	0	-1.0	-1.0	-2.5	0	0	0	0	-2.0	-4.0	-3.5	-3.5	-7.0	-7.0	0	0	0	0	0	0	0	-1.0	-2.0	-1.0	-2.0	-0.5	-1.0	0	0	-3.0	-3.0	-3.0	-3.0	0	0	0	-2.0	-2.0	0	-4.0	-4.0	-2.0	-4.0	-4.0	-4.0	-4.0
Mgll	0	0	-1.0	-2.0	0	0	-2.0	-2.0	0	0	-0.5	0	-2.0	0	-3.0	0	-1.0	-1.0	-1.0	-2.0	-2.0	0	0	0	0	0	-4.0	-1.0	0	0	-2.0	0	0	0	-1.0	0	-2.0	-2.0	-2.0	-2.0	0	-2.0	-2.0	-1.0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Mical2	1.0	0	0	0	0	1.0	2.0	0	0	0	0.5	0	0	0	0	1.0	0	3.0	3.0	6.0	6.0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	2.0	2.0	2.0	2.0	1.0	0	0.5	0	0	0	0	0	0	0	0	0	0
Mical3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mina	0	0	0	0	0	-2.0	0	-1.0	0	0	0	0	0	0	-1.0	0	-2.0	0	0	0	0	0	0	0	0	0	-2.0	0	-0.5	-1.0	-2.0	0	0	0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0	-2.0	-2.0	-1.0	-2.0	-2.0	-2.0	-2.0
Mink1	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3058	0	0.5	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mknk2	3.0	0.5	0	0	0	0	0	0	1.0	1.0	0.5	0	0	0	0	0	2.0	0.5	0.5	1.0	1.0	1.0	0	0	0	0	2.0	1.0	0	0	2.0	2.0	0	1.0	0	0	1.0	1.0	1.0	1.0	0	0	1.0	1.0	1.0	0	2.0	2.0	1.0	2.0	2.0	2.0	2.0
Mlec	0	0	0	0	0	-1.0	-1.0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Mlkl	-3.0	-0.5	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0
Mllt10	0	0	0	0	0	0	0	-1.0	0	0	-1.0	0	0	0	0	0	0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	-1.0	0	0	0	-1.0	-2.0	0	0	0	0	0	0	0	0	0	-1.0	-0.5	-1.0	0	0	0	0	0	0	0	0	0
Mllt3	-3.0	-0.5	-1.0	0	-0.5	-1.0	-2.0	-1.0	-1.0	-1.0	-2.5	-1.0	-3.0	-1.0	-2.0	-2.0	-1.0	-4.0	-4.0	-8.0	-8.0	0	0	0	0	0	-1.0	-1.0	-1.0	-2.0	0	-2.0	-0.5	-1.0	-1.0	0	-3.0	-3.0	-3.0	-3.0	-1.0	-1.0	-0.5	0	-0.5	-1.0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Mmachc	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0
Mmd	2.0	0.5	0	0	0	0	1.0	0	0	0	2.5	0	0	0	1.0	0	1.0	1.0	1.0	2.0	2.0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	0	1.0	1.0	1.0	1.0	1.0	0	0.5	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Mmp11	0	0	0	0	0	-2.0	0	0	0	0	-0.5	0	0	0	0	0	-1.0	-0.5	-0.5	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-1.0	-1.0	-0.5	-1.0	-1.0	-1.0	-1.0
Mmp25	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mns1	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morn1	0	0	0	0	0	0	1.0	0	0	0	0.5	0	0	0	0	0	0	3.5	3.5	7.0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	2.0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mov10	1.0	0.5	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	0	1.0	4.0	4.0	8.0	8.0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	1.0	0	0	3.0	3.0	3.0	3.0	0	0	0.5	0	0.5	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0
Moxd1	0	0	0	0	0	0	0	0	0	0	-2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mpp6	0	0.5	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	4.0	4.0	8.0	8.0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mppe1	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mpped2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Mrgpre	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0
