	Ar	Ascl4	Batf3	Bmyc	E2f2	E2f7	E2f8	Egr2	Egr3	Elk3	Erg	Gtf3a	Hey1	Hlf	Hsf4	Irf4	Irf8	Klf10	Klf12	Lef1	Maz	Mlx	Mycn	Mzf1	Nfic	Nfil3	Nfkbia	Nfkbid	Nfkbil1	Nfyb	Nr1d1	Nr1i2	Nr4a1	Pbx2	Pparg	Rara	Rarg	Rbpj	Rorc	Runx2	Snai3	Sox9	Tbx21	Tfap4	Tfeb	Thap3	Thap4	Thra	Vdr	Zbtb14	Zbtb16	Zbtb32	Zbtb37	Zbtb7b	Zfp1	Zfp143	Zfp287	Zfp296	Zfp3	Zfp41	Zfp426	Zfp462	Zfp64	Zfp691	Zfp768	Zfp775	Zfp92	Zscan10
Slc35c2	0	0	0.5	0	0	0	0	1.5	1.5	0	0	6.5	0	0	0	0	3.5	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	6.5	0	0	0	0	6.5	0	6.5	1.5	6.5	6.5	6.5	0	6.5	0	0	6.5	0	6.5
Slc35f3	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	-0.5	0	-0.5
Slc36a1	0	0	0	0	0	0	0	3.0	3.0	0	0	1.5	0	0	0	0	0	4.5	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Slc36a3	0	0	0	0	0	0	0	1.5	1.5	0	0	0	0	0	0	0	1.5	12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc37a2	0	1.5	1.5	0	0	0	0	3.0	3.0	3.0	0	2.0	0	0	0	0	0	6.0	0	0	1.5	0	0	2.0	6.0	0	1.5	1.5	1.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	1.5	1.5	0	2.0	3.0	2.0	0	2.0	2.0	2.0	0	2.0	0	0	2.0	0	2.0
Slc38a11	0	0	0	0	0	0	0	-3.0	-3.0	0	0	-3.0	0	0	0	0	-2.0	-12.0	0	0	-1.5	0	0	-3.0	-1.5	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	-3.0	0	0	0	0	-3.0	-1.5	-3.0	-0.5	-3.0	-3.0	-3.0	0	-3.0	0	0	-3.0	0	-3.0
Slc38a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a14	0	0	0	0	0	0	0	3.0	3.0	0	0	0	0	0	0	0	1.5	6.0	0	1.5	0	0	0	0	1.5	0	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0
Slc39a3	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc41a2	0	0	0	1.5	4.5	4.5	4.5	3.0	3.0	0	0	3.0	0	0	0	0	3.0	10.5	0	1.5	0	0	0	3.0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	1.5	1.5	0	0	3.0	0	0	0	1.5	3.0	0	3.0	1.5	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Slc43a2	0	0	0	0	0	0	0	1.5	1.5	0	0	5.0	0	0	0	0	1.5	1.5	0	0	1.5	0	0	5.0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	1.5	5.0	0	5.0	0	5.0	5.0	5.0	0	5.0	0	0	5.0	0	5.0
Slc44a2	0	0	0	0	4.5	4.5	4.5	3.0	3.0	1.5	0	4.5	0	0	1.5	0	1.5	12.0	0	1.5	3.0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	4.5	0	0	0	1.5	4.5	0	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Slc4a4	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc4a5	0	0	0	0	0	0	0	-3.0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc5a10	0	0	0	1.5	0	0	0	3.0	3.0	1.5	0	1.5	0	0	0	0	3.0	1.5	0	3.0	0	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Slc5a11	0	0	0	0	0	0	0	0	0	0	0	-4.5	0	0	-0.5	0	0	0	0	0	0	0	0	-4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.5	0	0	0	-1.5	-4.5	0	-4.5	0	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Slc5a5	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	-1.5	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Slc9a5	0	0	1.5	0	6.0	6.0	6.0	1.5	1.5	0	0	1.5	0	0	0	0	1.5	0	0	0	0	0	0	1.5	0	0	1.5	1.5	1.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Slfn10-ps	0	0	1.5	0	0	0	0	3.0	3.0	0	0	4.5	0	0	0	0	2.0	0	0	0	0	0	0	4.5	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	0	0	4.5	0	0	0	1.5	4.5	0	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Slfn2	0	0	0	1.5	3.0	3.0	3.0	6.0	6.0	1.5	0	3.5	0	0	0	0	4.5	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	1.5	0	4.5	4.5	0	0	3.0	0	0	0	0	1.5	1.5	1.5	0	0	3.5	0	0	0	0	3.5	0	3.5	1.5	3.5	3.5	3.5	0	3.5	0	0	3.5	0	3.5
Slfn3	0	0	0	0	3.0	3.0	3.0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	1.5	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slfn5	0	0	0	0	0	0	0	1.5	1.5	0	0	3.0	0	0	0	0	8.0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	3.0	0	3.0	1.5	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Slfn9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slit3	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slx1b	0	0	0	3.0	0	0	0	3.0	3.0	1.5	0	4.5	0	0	0	0	0	6.0	0	3.0	1.5	1.5	0	4.5	0	0	0	0	0	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	4.5	0	1.5	1.5	3.0	4.5	1.5	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Smap2	0	0	0	0	0	0	0	-1.5	-1.5	-3.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0	2.0	0	2.0	2.0	0	2.0	0
Smox	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0	2.0	0	2.0	2.0	0	2.0	0
Smpd1	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	3.0	0	0	0	0	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Smpdl3b	0	0	0	0	0	0	0	1.5	1.5	0	0	4.5	0	0	0	0	8.0	1.5	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	4.5	0	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Snai3	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	1.5	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Snord35b	0	0	0	3.0	0	0	0	1.5	1.5	0	0	4.5	0	0	0	0	0	0	0	3.0	0	0	0	4.5	0	0	0	0	0	1.5	0	1.5	0	0	0	4.5	4.5	0	0	1.5	0	0	0	0	3.0	1.5	1.5	0	0	4.5	0	0	0	0	4.5	0	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Snord43	0	0	0	0	-5.0	-5.0	-5.0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord49a	0	0	0	-1.5	-3.0	-3.0	-3.0	-6.0	-6.0	0	0	-1.5	0	0	0	0	0	-1.5	0	-1.5	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	-1.5	0	0	0	-1.5	-1.5	-1.5	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Snrpd3	0	0	1.5	1.5	0	0	0	0	0	1.5	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sntb1	0	0	0	0	-1.5	-1.5	-1.5	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	-3.0	0	-3.0	0	-3.0	-3.0	-3.0	0	-3.0	0	0	-3.0	0	-3.0
Snx10	0	0	0	3.0	0	0	0	6.0	6.0	0	0	1.5	0	0	0	0	1.5	0	0	3.0	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	1.5	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Socs1	0	0	0	0	0	0	0	1.5	1.5	0	0	3.0	0	0	0	0	7.5	9.0	0	3.0	0	0	0	3.0	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	3.0	1.5	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Socs3	0	0	0	-1.5	-3.0	-3.0	-3.0	-4.5	-4.5	0	0	-3.0	0	0	0	0	-1.5	-6.0	0	-1.5	-3.0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	-1.5	0	0	0	0	0	-3.0	0	0	0	-1.5	-3.0	-1.5	-3.0	0	-3.0	-3.0	-3.0	0	-3.0	0	0	-3.0	0	-3.0
Sorbs1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sostdc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	-0.5	0	-0.5	0
Sox15	0	0	0	0	-1.5	-1.5	-1.5	-1.5	-1.5	-1.5	0	-1.5	0	0	0	0	0	0	0	-1.5	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Sox5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	1.5	0	1.5	1.5	0	1.5	0
Sp100	0	0	0	0	0	0	0	1.5	1.5	1.5	0	4.5	0	0	0	0	3.0	0	0	1.5	1.5	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	1.5	1.5	0	4.5	0	4.5	1.5	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Spag5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	1.5	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spag9	0	0	0	0	-1.5	-1.5	-1.5	-1.5	-1.5	0	0	-4.5	0	0	0	0	-1.5	-9.0	0	-1.5	-1.5	0	0	-4.5	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.5	0	0	0	-3.0	-4.5	0	-4.5	-0.5	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Spata2	0	0	0	0	0	0	0	-1.5	-1.5	0	0	-1.5	0	0	0	0	-2.0	-4.5	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	-0.5	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Spata7	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	-0.5	-0.5	-0.5	0	-0.5	0	0	-0.5	0	-0.5
Spats1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spc24	0	0	0	0	1.5	1.5	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Specc1	0	0	0	0	1.5	1.5	1.5	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	3.0	0	0	0	0	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Specc1l	0	-1.5	0	0	0	0	0	0	0	0	0	-7.5	0	0	0	0	0	0	0	0	0	0	0	-7.5	-2.0	0	0	0	0	0	0	-1.5	0	0	0	-1.0	-1.0	0	0	-1.5	0	0	0	-1.5	0	0	0	0	0	-7.5	0	0	0	0	-7.5	0	-7.5	0	-7.5	-7.5	-7.5	0	-7.5	0	0	-7.5	0	-7.5
Spink13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	-1.0	0
Spink2	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0.5	0	0	0.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	3.0	1.5	0.5	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Spock2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.5	0	0	0	0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spty2d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Srgap3	1.0	-0.5	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	1.0	0	0.5	0	0	0	0	-0.5	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Ssbp4	0	0	0	3.0	6.0	6.0	6.0	6.0	6.0	1.5	0	10.5	0	0	0	0	3.0	1.5	0	0	3.0	0	0	10.5	0	0	1.5	1.5	1.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	10.5	0	1.5	1.5	3.0	10.5	1.5	10.5	1.5	10.5	10.5	10.5	0	10.5	0	0	10.5	0	10.5
Sssca1	0	0	0	0	0	0	0	1.5	1.5	9.0	0	1.5	0	0	0	0	1.5	3.0	0	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	1.5	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Ssx2ip	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	4.5	4.5	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
St3gal1	0	0	1.5	1.5	0	0	0	3.0	3.0	1.5	0	3.0	0	0	0	0	1.5	0	0	3.0	0	0	0	3.0	0	0	1.5	1.5	1.5	0	0	0	0	0	1.5	0	0	0	0	1.5	0	0	0	1.5	0	1.5	1.5	0	0	3.0	0	0	0	1.5	3.0	0	3.0	1.5	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
St3gal3	0	0	0	0	0.5	0.5	0.5	3.0	3.0	0	0	3.5	0	0	0.5	0	0.5	0	0	1.5	1.5	0	0	3.5	0	0	0	0	0	0.5	0	0	0	0.5	1.5	0	0	0	0	0	0	0	3.0	0	1.5	0	0	0	0	3.5	0	0	0	0	3.5	0	3.5	0	3.5	3.5	3.5	0	3.5	0	0	3.5	0	3.5
St3gal4	0	0	1.5	0	0	0	0	1.5	1.5	1.5	0	3.0	0	0	3.0	0	0	0	0	1.5	0	0	0	3.0	0	0	1.5	1.5	1.5	3.0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	3.0	0	1.5	1.5	0	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
St6gal1	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	-1.5	-1.5	-1.5	-1.5	0	0	0	0	0	-3.5	-3.5	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St6galnac2	0	0	0	0	-1.5	-1.5	-1.5	-2.0	-2.0	0	0	-3.5	0	0	0	0	0	-1.0	0	-0.5	0	0	0	-3.5	0	0	0	0	0	0	0	0	0	0	0	-1.5	-1.5	0	0	-1.5	0	0	0	0	0	0	0	0	0	-3.5	0	-1.0	-1.0	0	-3.5	-1.5	-3.5	0	-3.5	-3.5	-3.5	0	-3.5	0	0	-3.5	0	-3.5
St6galnac6	0	0	0	0	4.5	4.5	4.5	1.5	1.5	0	2.0	3.0	0	0	0	0	1.5	7.5	2.5	0	1.5	0	0	3.0	0	0	0	0	0	3.0	0	1.5	0	1.5	0	1.5	1.5	0	0	0	0	0	0	1.5	0	0	0	0	0	3.0	0	0	0	3.0	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
St8sia1	0	0	0	1.5	0	0	0	6.0	6.0	0	0	7.5	0	0	0	0	4.5	0	0	1.5	3.0	0	0	7.5	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	0	0	7.5	0	0	0	1.5	7.5	0	7.5	1.5	7.5	7.5	7.5	0	7.5	0	0	7.5	0	7.5
St8sia6	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stard13	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stat4	0	0	0	0	-1.5	-1.5	-1.5	-1.5	-1.5	-3.0	0	-3.5	0	0	0	0	-1.5	0	0	-1.5	-1.5	0	0	-3.5	0	0	0	0	0	0	0	0	-0.5	-1.5	-0.5	-3.5	-3.5	0	0	-3.5	0	0	-1.5	0	0	0	0	0	0	-3.5	0	0	0	-0.5	-3.5	0	-3.5	0	-3.5	-3.5	-3.5	0	-3.5	0	0	-3.5	0	-3.5
Stat5b	0	0	0	0	-1.5	-1.5	-1.5	-4.5	-4.5	0	0	-6.0	0	0	0	0	-3.5	-4.5	0	0	0	0	0	-6.0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.0	0	0	0	0	-6.0	0	-6.0	0	-6.0	-6.0	-6.0	0	-6.0	0	0	-6.0	0	-6.0
Steap3	0	0	0	-3.0	0	0	0	-1.5	-1.5	0	0	-4.5	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	-4.5	0	0	0	0	-4.5	0	-4.5	-0.5	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Stk11	0	0	0	0	-4.5	-4.5	-4.5	-6.0	-6.0	-1.5	0	-7.5	0	0	0	0	-1.5	-7.5	0	0	-3.0	0	0	-7.5	0	0	0	0	0	0	0	-1.5	-1.5	0	-1.0	-1.5	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	-7.5	0	-1.0	-1.0	-3.0	-7.5	0	-7.5	0	-7.5	-7.5	-7.5	0	-7.5	0	0	-7.5	0	-7.5
Stk32c	0	0	0	1.5	4.5	4.5	4.5	6.0	6.0	1.5	0	6.5	0	0	0	0	7.5	7.5	0	3.0	1.5	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	1.5	0	0	0	0	0	0	6.5	0	0	0	1.5	6.5	1.5	6.5	1.5	6.5	6.5	6.5	0	6.5	0	0	6.5	0	6.5
Stk38l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stk4	0	0	0	-3.0	-1.5	-1.5	-1.5	-4.5	-4.5	-7.5	0	-1.5	0	0	0	0	-1.5	-7.5	0	-1.5	-1.5	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.0	0	0	0	0	-1.5	0	0	0	-1.5	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Stmn1	0	0	0	0	3.0	3.0	3.0	0	0	0	0	1.5	0	0	0	0	1.5	12.0	0	0	0	0	0	1.5	0	0	0	0	0	3.0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
