	Batf	Bcl3	Ebf1	Fosl2	Gata2	Hey1	Hivep1	Jdp2	Klf12	Klf5	Nfe2l2	Nfkb1	Nfkb2	Nr2f2	Nr4a3	Pparg	Prdm1	Rarg	Rel	Rela	Relb	Rest	Stat3	Tcf7l2	Zbtb7a	Zfp281
Nbea	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Nbeal1	0	0	0	0.5	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5
Nbl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Nbn	1.0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Nccrp1	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5
Ncf4	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	1.5	0	0	0.5
Nck1	0	0.5	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5
Nck2	1.0	0	0	1.5	0	0.5	0	1.0	0	0	0	1.5	0	0	0	0	1.0	0	0	1.5	0	0.5	1.5	1.0	0.5	0.5
Nckap1	0	0	0	0	1.0	0.5	0	0	0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0
Ncoa5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncoa7	1.0	0	0	1.5	1.0	0.5	0	1.0	0	0	1.0	0.5	0	1.0	0	1.0	1.0	0	0.5	0.5	0	0.5	1.5	1.0	0.5	0.5
Ncs1	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Ndfip2	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0
Ndrg1	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Ndrg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Ndrg4	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0.5	0.5
Ndufab1	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0
Ndufb4	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Necap2	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5
Nek6	1.0	0	0.5	1.5	1.0	0	1.0	0	0	0.5	0	1.5	0	0	0	0	1.0	0	0	1.5	0	0	1.5	1.0	0	0
Nek8	0	0.5	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0
Nexn	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Nfat5	0	0	0.5	0	0	0.5	0	0	0	0.5	0	1.5	0	0	0	0	0	0	1.5	1.5	1.0	0	0.5	0	0	0.5
Nfe2l1	0	0	0	0	0	0.5	0	0	0.5	0.5	0	1.5	0	0	0	0	0	0	0	1.5	0	0	0.5	0	0	0.5
Nfe2l2	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Nfe2l3	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfib	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5
Nfil3	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0
Nfkb1	0	0.5	0	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0.5	0.5
Nfkb2	0	0.5	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0.5	0.5
Nfkbia	1.0	0.5	0.5	0	0	0.5	0	0	0	0.5	0	1.5	0	0	0	0	0	0	1.5	1.5	1.0	0.5	0.5	0	0.5	0.5
Nfkbib	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5	0
Nfrkb	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfyb	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5
Ngfr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0
Nhsl1	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Nid1	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0
Ninj1	0	1.5	0.5	0.5	0	0.5	1.0	0	0	0	0	1.5	1.0	0	0	0	0	0	0.5	1.5	0	0.5	0.5	0	0.5	0.5
Nip7	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Nipal1	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0
Nkd1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5
Nkrf	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlgn2	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5
Nlrc5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Nmd3	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0.5
Nmnat3	1.0	0	0.5	1.5	0	0	0	0	0.5	0.5	0	0	0	0	0	0	1.0	0	0	0.5	0	0.5	0	1.0	0	0.5
Noc3l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0
Noc4l	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Nod2	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0.5	0.5
Nol10	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0
Nop14	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Nop2	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Nop58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0
Nostrin	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Notch1	0	0.5	0.5	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0
Notch3	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Npas2	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0.5
Npc1	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Npc2	0	0.5	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0.5
Npepps	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0
Nploc4	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Npr2	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Nqo1	0	0	0	0	0	0.5	0	0	0.5	0.5	1.0	0	0	0	1.0	0	0	0	0	0	0	0.5	1.5	0	0	0
Nr1d1	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0.5
Nr1h3	0	0.5	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Nr3c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Nr4a3	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5
Nr6a1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0.5	1.5	0	0.5	0
Nrarp	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5
Nras	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Nrbp2	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Nrg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Nrp1	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Nrp2	0	0.5	0.5	1.5	0	0.5	0	0	0	0	1.0	1.5	0	0	0	1.0	1.0	0	0.5	1.5	0	0.5	1.5	0	0	0.5
Nsf	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Nsfl1c	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Nt5c	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Nt5dc3	0	0	0	0.5	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Ntng2	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0
Nuak1	0	0.5	0.5	0.5	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0.5	0.5
Nudt17	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5
Nudt9	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5	0
Nufip2	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0
Nup210l	0	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0.5
Nup50	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Nup54	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5
Nup62	0	0	0.5	0	1.0	0	0	0	0.5	0.5	0	1.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5
Nup98	0	0	0	0.5	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5
Nupl1	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Nus1	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0.5	0.5
Nynrin	0	0	0.5	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0
Oasl1	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0
Odc1	0	0	0	0.5	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0.5
Olfm1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5
Olfml2a	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0.5	1.5	0	0.5	0
Olfml2b	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr433	0	1.5	0	0	0	0	0	0	0	0	1.0	0.5	0	1.0	0	0	0	0	0	0.5	0	0	0	0	0	0
Olr1	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0
Ophn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0
Orai1	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Orm1	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Orm2	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Orm3	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Osbpl11	0	0.5	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Osbpl8	0	0.5	0.5	1.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	1.0	1.0	0.5	0.5	0	0.5	1.5	1.0	0.5	0.5
Osgin2	1.0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Osm	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Otud7b	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Oxct1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0
P2rx4	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0.5	0.5
P2rx5	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0.5
P2ry1	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2ry10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0
P2ry12	0	0	0	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0.5	0	0	0
P2ry13	0	0	0	0.5	1.0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0.5	0	0	0.5
P2ry14	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5
P2ry2	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
P2ry6	0	1.5	0	0.5	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Pabpc1l	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pabpc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Paf1	0	0	0.5	0.5	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5
Pafah1b2	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5
Pag1	0	0	0	1.5	0	0.5	0	0	0	0	1.0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0
Palb2	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Pam	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0
Pamr1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Papd7	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5
Papolg	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Papss2	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Paqr8	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Pard3	0	0	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Pard6b	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0.5
Pard6g	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Parm1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Parvb	0	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0.5
Patl1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0
Pcdh12	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Pcdh17	0	0	0	0.5	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5
Pcdh7	0	0	0	0.5	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.5	0	0	0.5	0	0	0
Pcdh9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Pcdhgc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Pcgf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Pcgf3	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Pcgf5	0	0.5	0.5	0.5	0	0.5	0	0	0.5	0.5	0	1.5	1.0	0	0	1.0	0	0	1.5	1.5	1.0	0.5	1.5	0	0.5	0.5
Pcolce	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Pcp4l1	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Pcsk6	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcyt1a	0	0	0.5	0.5	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Pdcd10	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0
Pdcd1lg2	0	0	0.5	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0.5
Pdcl	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0
Pde10a	0	1.5	0	0	0	0	1.0	0	0	0	0	1.5	0	0	0	0	0	1.0	1.5	1.5	1.0	0.5	0.5	0	0	0
Pde1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0
Pde3b	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Pde4b	0	0	0.5	0.5	0	0	1.0	0	0	0	0	1.5	0	0	0	1.0	0	0	1.5	1.5	1.0	0.5	0	0	0	0.5
Pde4d	1.0	0	0.5	1.5	1.0	0.5	0	0	0.5	0.5	0	1.5	0	0	0	0	1.0	0	1.5	1.5	0	0.5	0.5	0	0.5	0.5
Pde7b	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Pde8a	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0
Pde9a	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Pdgfa	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5
Pdgfb	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdgfra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Pdgfrb	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	1.0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Pdlim1	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0.5	0.5
Pdlim5	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Pdlim7	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0.5
Pdp1	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Pdpn	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0
Pdss1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Pdzk1ip1	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0
Pear1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Peg10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Peli1	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5
Pepd	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0.5
Perp	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Pex13	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Pex5	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Pfkfb3	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0.5
Pfkp	0	0	0	0	0	0.5	0	0	0.5	0.5	1.0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0.5
Pgm5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Pgrmc1	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Pgs1	0	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Phactr1	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Phf13	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0
Phf21b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0
Phf23	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Phlda1	0	0.5	0	0.5	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0.5
Phldb1	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0.5	0.5
Phldb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5
Phlpp1	1.0	0	0.5	1.5	1.0	0.5	0	0	0	0.5	1.0	1.5	0	0	0	0	0	0	0.5	1.5	0	0.5	1.5	1.0	0	0.5
Phrf1	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0.5
Phyhd1	0	0	0	0.5	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5
Pi16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Pi4k2a	0	0	0	0.5	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Pias4	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pid1	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Pigm	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0
Pik3r1	0	0.5	0.5	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Pik3r3	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Pik3r5	0	0.5	0.5	1.5	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	1.0	0	0	1.5	0	0.5	1.5	1.0	0	0.5
